image,gt,fixed_count,adaptive_count,delta_count,fixed_weight,adaptive_weight,delta_weight
images/train/0000123_01819_d_0000120.jpg,49,4,13,9,3.503084421157837,3.8910136222839355,0.38792920112609863
images/train/0000123_01819_d_0000120.jpg,50,4,5,1,2.611382484436035,2.88431453704834,0.2729320526123047
images/train/0000123_01819_d_0000120.jpg,51,5,10,5,3.116478443145752,3.4591124057769775,0.3426339626312256
images/train/0000123_01819_d_0000120.jpg,52,9,13,4,5.607113838195801,6.338178634643555,0.7310647964477539
images/train/0000123_01819_d_0000120.jpg,53,10,13,3,6.711136341094971,6.752082347869873,0.040946006774902344
images/train/0000123_01819_d_0000120.jpg,54,3,11,8,2.355343818664551,3.8441781997680664,1.4888343811035156
images/train/0000123_01819_d_0000120.jpg,55,7,11,4,5.03858757019043,5.044919490814209,0.006331920623779297
images/train/0000123_01819_d_0000120.jpg,56,8,12,4,4.551503658294678,4.559325218200684,0.00782155990600586
images/train/0000123_01819_d_0000120.jpg,57,7,12,5,4.6770243644714355,4.6825690269470215,0.0055446624755859375
images/train/0000123_01819_d_0000120.jpg,58,5,10,5,2.2945985794067383,2.7313802242279053,0.436781644821167
images/train/0000123_01819_d_0000120.jpg,59,10,13,3,7.991365432739258,8.062007904052734,0.07064247131347656
images/train/0000123_01819_d_0000120.jpg,60,7,13,6,4.686089038848877,5.463412761688232,0.7773237228393555
images/train/0000123_01819_d_0000120.jpg,61,10,13,3,3.532546281814575,3.5328125953674316,0.0002663135528564453
images/train/0000123_01819_d_0000120.jpg,62,7,13,6,5.474038124084473,5.667582988739014,0.19354486465454102
images/train/0000123_01819_d_0000120.jpg,63,8,12,4,5.626213073730469,5.719473838806152,0.0932607650756836
images/train/0000123_01819_d_0000120.jpg,64,6,13,7,3.021627902984619,3.956289052963257,0.9346611499786377
images/train/0000123_01819_d_0000120.jpg,65,10,13,3,6.734236717224121,6.736976146697998,0.002739429473876953
images/train/0000123_01819_d_0000120.jpg,66,8,12,4,4.164533615112305,4.175647735595703,0.011114120483398438
images/train/0000123_01819_d_0000120.jpg,67,5,11,6,3.3142669200897217,3.4328696727752686,0.11860275268554688
images/train/0000123_01819_d_0000120.jpg,68,5,8,3,2.3393313884735107,2.36279296875,0.023461580276489258
images/train/0000123_01819_d_0000120.jpg,69,4,13,9,2.9530673027038574,5.650893211364746,2.6978259086608887
images/train/0000123_01819_d_0000120.jpg,70,10,13,3,4.919064044952393,4.922852516174316,0.003788471221923828
images/train/0000123_01819_d_0000120.jpg,71,6,8,2,3.1700453758239746,3.1700456142425537,2.384185791015625e-07
images/train/0000123_01819_d_0000120.jpg,72,6,12,6,3.3454184532165527,3.419454574584961,0.0740361213684082
images/train/0000123_01819_d_0000120.jpg,73,10,13,3,5.750736236572266,5.750854015350342,0.00011777877807617188
images/train/0000123_01819_d_0000120.jpg,74,5,13,8,3.1633362770080566,3.8682501316070557,0.704913854598999
images/train/0000123_01819_d_0000120.jpg,75,5,10,5,3.1464998722076416,3.3762588500976562,0.22975897789001465
images/train/0000123_01819_d_0000120.jpg,76,8,13,5,6.093716621398926,6.610320091247559,0.5166034698486328
images/train/0000123_01819_d_0000120.jpg,77,5,13,8,3.3938348293304443,3.573410749435425,0.17957592010498047
images/train/0000123_01819_d_0000120.jpg,78,4,13,9,2.6479601860046387,3.683335542678833,1.0353753566741943
images/train/0000123_01819_d_0000120.jpg,79,6,13,7,3.6431734561920166,3.6927340030670166,0.049560546875
images/train/0000123_01819_d_0000120.jpg,80,6,13,7,4.0483503341674805,4.558905601501465,0.5105552673339844
images/train/0000123_01819_d_0000120.jpg,81,6,13,7,3.719454288482666,4.16259765625,0.443143367767334
images/train/0000123_01819_d_0000120.jpg,82,7,13,6,4.027194976806641,4.9000654220581055,0.8728704452514648
images/train/0000123_01819_d_0000120.jpg,83,10,13,3,5.143474102020264,5.148857593536377,0.005383491516113281
images/train/0000123_01819_d_0000120.jpg,84,7,13,6,5.101202487945557,5.361029148101807,0.25982666015625
images/train/0000123_01819_d_0000120.jpg,85,6,13,7,3.780503511428833,4.506760597229004,0.7262570858001709
images/train/0000123_01819_d_0000120.jpg,86,10,12,2,5.521373748779297,5.7225022315979,0.20112848281860352
images/train/0000123_01819_d_0000120.jpg,87,8,10,2,6.024111747741699,6.024198055267334,8.630752563476562e-05
images/train/0000123_01819_d_0000120.jpg,88,8,11,3,5.307470798492432,5.433132171630859,0.12566137313842773
images/train/0000123_01819_d_0000120.jpg,89,8,10,2,6.065885066986084,6.073883533477783,0.007998466491699219
images/train/0000123_01819_d_0000120.jpg,90,6,12,6,4.381048202514648,4.395319938659668,0.014271736145019531
images/train/0000123_01819_d_0000120.jpg,91,8,11,3,5.002902030944824,5.395936489105225,0.3930344581604004
images/train/0000123_01819_d_0000120.jpg,92,8,11,3,3.4440884590148926,3.4519598484039307,0.007871389389038086
images/train/0000123_01819_d_0000120.jpg,93,7,10,3,3.908971071243286,3.9112389087677,0.0022678375244140625
images/train/0000123_01819_d_0000120.jpg,94,5,10,5,3.302839994430542,3.690227746963501,0.387387752532959
images/train/0000123_01819_d_0000120.jpg,95,8,10,2,5.077705383300781,5.077705383300781,0.0
images/train/0000123_01819_d_0000120.jpg,96,5,10,5,3.4290988445281982,3.5982303619384766,0.16913151741027832
images/train/0000123_01819_d_0000120.jpg,97,5,8,3,3.9416778087615967,4.033807754516602,0.09212994575500488
images/train/0000123_01819_d_0000120.jpg,98,9,10,1,5.473951816558838,5.48398494720459,0.010033130645751953
images/train/0000123_01819_d_0000120.jpg,99,5,6,1,3.5799050331115723,3.584118366241455,0.0042133331298828125
images/train/0000123_01819_d_0000120.jpg,100,6,10,4,3.7904720306396484,4.235629081726074,0.4451570510864258
images/train/0000123_01819_d_0000120.jpg,101,4,8,4,2.9041967391967773,2.962296485900879,0.05809974670410156
images/train/0000123_01819_d_0000120.jpg,102,8,11,3,4.514309406280518,4.51436185836792,5.245208740234375e-05
images/train/0000123_01819_d_0000120.jpg,103,4,6,2,2.817103862762451,3.2402915954589844,0.4231877326965332
images/train/0000123_01819_d_0000120.jpg,104,6,10,4,4.073443412780762,4.0966267585754395,0.023183345794677734
images/train/0000123_01819_d_0000120.jpg,105,7,9,2,3.7213146686553955,3.784468173980713,0.06315350532531738
images/train/0000123_01819_d_0000120.jpg,106,7,11,4,3.462979316711426,3.5425267219543457,0.07954740524291992
images/train/0000123_01819_d_0000120.jpg,107,4,8,4,2.9629135131835938,3.0551412105560303,0.09222769737243652
images/train/0000123_01819_d_0000120.jpg,108,3,9,6,1.7069414854049683,2.496734857559204,0.7897933721542358
images/train/0000123_01819_d_0000120.jpg,109,5,10,5,2.9722516536712646,3.3836421966552734,0.4113905429840088
images/train/0000123_01819_d_0000120.jpg,110,7,13,6,1.98490309715271,2.030869722366333,0.04596662521362305
images/train/0000123_01819_d_0000120.jpg,111,3,4,1,1.8666894435882568,1.8693960905075073,0.0027066469192504883
images/train/0000123_01819_d_0000120.jpg,112,7,10,3,2.6750426292419434,2.778257369995117,0.10321474075317383
images/train/0000123_01819_d_0000120.jpg,113,4,9,5,2.817491292953491,3.053467035293579,0.2359757423400879
images/train/0000123_01819_d_0000120.jpg,114,4,6,2,1.2887110710144043,1.6055047512054443,0.31679368019104004
images/train/0000123_01819_d_0000120.jpg,115,3,9,6,2.108124017715454,2.9119062423706055,0.8037822246551514
images/train/0000123_01819_d_0000120.jpg,116,8,11,3,4.754934310913086,4.805109024047852,0.050174713134765625
images/train/0000123_01819_d_0000120.jpg,117,4,9,5,2.3317511081695557,2.5685482025146484,0.23679709434509277
images/train/0000123_01819_d_0000120.jpg,118,2,7,5,1.3265597820281982,1.7047619819641113,0.3782021999359131
images/train/0000123_01819_d_0000120.jpg,119,3,9,6,2.181165933609009,2.801952838897705,0.6207869052886963
images/train/0000123_01819_d_0000120.jpg,120,4,8,4,2.4673447608947754,2.484192371368408,0.016847610473632812
images/train/0000123_01819_d_0000120.jpg,121,9,12,3,4.941924095153809,4.957413196563721,0.01548910140991211
images/train/0000123_01819_d_0000120.jpg,122,4,11,7,1.923133134841919,2.4590015411376953,0.5358684062957764
images/train/0000123_01819_d_0000120.jpg,123,6,11,5,2.2871389389038086,2.3035316467285156,0.01639270782470703
images/train/0000123_01819_d_0000120.jpg,124,4,5,1,2.2135517597198486,2.264875888824463,0.05132412910461426
images/train/0000123_01819_d_0000120.jpg,125,1,3,2,0.7338218092918396,1.3333466053009033,0.5995247960090637
images/train/0000123_01819_d_0000120.jpg,126,4,5,1,0.5529428124427795,0.5529428124427795,0.0
images/train/0000123_01819_d_0000120.jpg,127,3,4,1,0.7245911955833435,0.9224265217781067,0.19783532619476318
images/train/0000123_01819_d_0000120.jpg,128,5,13,8,2.445812702178955,2.45967698097229,0.013864278793334961
images/train/0000123_01819_d_0000120.jpg,129,3,5,2,0.5770726799964905,0.5770732760429382,5.960464477539062e-07
images/train/0000123_01819_d_0000120.jpg,130,1,5,4,0.36900973320007324,0.8179890513420105,0.44897931814193726
images/train/0000123_01819_d_0000120.jpg,131,3,6,3,0.5852633118629456,0.6332613825798035,0.04799807071685791
images/train/0000123_01819_d_0000120.jpg,132,2,5,3,0.5339265465736389,1.1920876502990723,0.6581611037254333
images/train/0000123_01819_d_0000120.jpg,133,2,4,2,0.7221361994743347,0.8301073908805847,0.10797119140625
images/train/0000123_01819_d_0000120.jpg,134,4,5,1,0.7418149709701538,0.7418149709701538,0.0
images/train/0000136_00162_d_0000154.jpg,0,4,5,1,1.308241844177246,1.3082419633865356,1.1920928955078125e-07
images/train/0000136_00162_d_0000154.jpg,1,3,6,3,1.2594767808914185,1.2679020166397095,0.008425235748291016
images/train/0000136_00162_d_0000154.jpg,2,1,5,4,0.7755804657936096,1.3519679307937622,0.5763874650001526
images/train/0000136_00162_d_0000154.jpg,3,5,7,2,2.0525925159454346,2.077909469604492,0.025316953659057617
images/train/0000136_00162_d_0000154.jpg,4,7,8,1,1.1829415559768677,1.1834626197814941,0.0005210638046264648
images/train/0000136_00162_d_0000154.jpg,5,1,2,1,0.6207976341247559,0.6223130822181702,0.0015154480934143066
images/train/0000136_00162_d_0000154.jpg,6,1,2,1,0.7693800926208496,0.7843698263168335,0.014989733695983887
images/train/0000136_00162_d_0000154.jpg,7,4,6,2,1.0949816703796387,1.1336547136306763,0.0386730432510376
images/train/0000136_00162_d_0000154.jpg,8,2,3,1,0.8346532583236694,0.8447747230529785,0.010121464729309082
images/train/0000136_00162_d_0000154.jpg,9,1,2,1,0.7374200820922852,0.7374200820922852,0.0
images/train/0000136_00162_d_0000154.jpg,10,1,3,2,0.6744022965431213,0.8434516787528992,0.16904938220977783
images/train/0000136_00162_d_0000154.jpg,11,3,2,-1,0.7602123618125916,0.7596265077590942,-0.0005858540534973145
images/train/0000136_00162_d_0000154.jpg,12,1,0,-1,0.4294063448905945,0.0,-0.4294063448905945
images/train/0000136_00162_d_0000154.jpg,13,3,4,1,1.4406100511550903,1.489108681678772,0.04849863052368164
images/train/0000136_00162_d_0000154.jpg,14,2,4,2,0.9723625183105469,1.10176682472229,0.12940430641174316
images/train/0000136_00162_d_0000154.jpg,15,1,3,2,0.9149088263511658,0.9175592660903931,0.002650439739227295
images/train/0000136_00162_d_0000154.jpg,16,4,6,2,0.8841907382011414,0.8977400660514832,0.013549327850341797
images/train/0000136_00162_d_0000154.jpg,17,4,5,1,1.4556437730789185,1.668041706085205,0.21239793300628662
images/train/0000136_00162_d_0000154.jpg,18,3,5,2,1.0252436399459839,1.1822993755340576,0.15705573558807373
images/train/0000136_00162_d_0000154.jpg,19,4,4,0,1.3966543674468994,1.3054383993148804,-0.09121596813201904
images/train/0000136_00162_d_0000154.jpg,20,2,2,0,1.1562844514846802,1.1562844514846802,0.0
images/train/0000136_00162_d_0000154.jpg,21,1,1,0,0.8356227278709412,0.8356227278709412,0.0
images/train/0000136_00162_d_0000154.jpg,22,3,5,2,0.78672856092453,0.8186556100845337,0.03192704916000366
images/train/0000136_00162_d_0000154.jpg,23,3,2,-1,0.6819566488265991,0.6852765083312988,0.003319859504699707
images/train/0000136_00162_d_0000154.jpg,24,1,5,4,0.6945686936378479,1.4128397703170776,0.7182710766792297
images/train/0000136_00162_d_0000154.jpg,25,2,5,3,0.9557124376296997,1.2965224981307983,0.34081006050109863
images/train/0000136_00162_d_0000154.jpg,26,3,5,2,1.1382488012313843,1.392589807510376,0.2543410062789917
images/train/0000136_00162_d_0000154.jpg,27,0,2,2,0.0,0.6189400553703308,0.6189400553703308
images/train/0000136_00162_d_0000154.jpg,30,10,13,3,2.517733573913574,2.556441307067871,0.038707733154296875
images/train/0000136_00162_d_0000154.jpg,31,10,11,1,2.714359760284424,2.733624219894409,0.01926445960998535
images/train/0000136_00162_d_0000154.jpg,33,2,6,4,0.6280872225761414,1.1437464952468872,0.5156592726707458
images/train/0000136_00162_d_0000154.jpg,34,3,5,2,0.7478813529014587,1.0100016593933105,0.2621203064918518
images/train/0000136_00162_d_0000154.jpg,35,3,5,2,0.6754499673843384,0.6754517555236816,1.7881393432617188e-06
images/train/0000136_00162_d_0000154.jpg,36,10,13,3,6.866289138793945,7.999791622161865,1.13350248336792
images/train/0000136_00162_d_0000154.jpg,37,5,3,-2,0.8776295185089111,1.0889256000518799,0.21129608154296875
images/train/0000136_00162_d_0000154.jpg,38,10,13,3,5.020639419555664,5.772271156311035,0.7516317367553711
images/train/0000136_00162_d_0000154.jpg,39,10,13,3,5.536740779876709,6.280930519104004,0.7441897392272949
images/train/0000136_00162_d_0000154.jpg,40,10,13,3,7.0003862380981445,7.436764717102051,0.43637847900390625
images/train/0000136_00162_d_0000154.jpg,41,7,10,3,2.567284107208252,2.8586645126342773,0.2913804054260254
images/train/0000136_00162_d_0000154.jpg,42,10,13,3,3.6485507488250732,3.7443203926086426,0.09576964378356934
images/train/0000136_00162_d_0000154.jpg,43,9,13,4,3.0001883506774902,3.0258138179779053,0.02562546730041504
images/train/0000136_00162_d_0000154.jpg,44,10,13,3,6.182504653930664,6.673555374145508,0.49105072021484375
images/train/0000136_00162_d_0000154.jpg,45,3,6,3,0.576569139957428,1.842181921005249,1.265612781047821
images/train/0000136_00162_d_0000154.jpg,46,7,10,3,3.4602601528167725,3.4611563682556152,0.0008962154388427734
images/train/0000136_00162_d_0000154.jpg,47,5,4,-1,1.9371702671051025,1.9047470092773438,-0.03242325782775879
images/train/0000136_00162_d_0000154.jpg,48,8,8,0,3.5338754653930664,3.5338754653930664,0.0
images/train/0000136_00162_d_0000154.jpg,49,2,4,2,0.9792230129241943,1.5843828916549683,0.6051598787307739
images/train/0000136_00162_d_0000154.jpg,50,3,3,0,0.770565390586853,0.770565390586853,0.0
images/train/0000136_00162_d_0000154.jpg,51,8,11,3,2.437426805496216,2.815652370452881,0.37822556495666504
images/train/0000136_00162_d_0000154.jpg,52,10,13,3,4.086097240447998,4.2247209548950195,0.13862371444702148
images/train/0000136_00162_d_0000154.jpg,53,8,11,3,3.0336403846740723,3.153287649154663,0.11964726448059082
images/train/0000136_00162_d_0000154.jpg,55,6,8,2,2.1293179988861084,2.201582193374634,0.07226419448852539
images/train/0000136_00162_d_0000154.jpg,56,10,13,3,4.937589168548584,5.0947651863098145,0.15717601776123047
images/train/0000136_00162_d_0000154.jpg,57,10,13,3,4.258584976196289,4.618169784545898,0.3595848083496094
images/train/0000136_00162_d_0000154.jpg,58,8,10,2,3.7330269813537598,3.994112014770508,0.26108503341674805
images/train/0000136_00162_d_0000154.jpg,59,10,13,3,2.199094533920288,2.2327375411987305,0.03364300727844238
images/train/0000136_00162_d_0000154.jpg,62,4,4,0,1.4538495540618896,1.4538495540618896,0.0
images/train/0000136_00162_d_0000154.jpg,64,5,6,1,2.0434188842773438,2.051380157470703,0.007961273193359375
images/train/0000136_00162_d_0000154.jpg,67,4,4,0,1.9336309432983398,1.9336309432983398,0.0
images/train/0000136_00162_d_0000154.jpg,68,6,8,2,1.4089545011520386,1.4473745822906494,0.03842008113861084
images/train/0000136_00162_d_0000154.jpg,69,10,12,2,3.788397789001465,3.8112080097198486,0.02281022071838379
images/train/0000136_00162_d_0000154.jpg,70,7,10,3,0.6428510546684265,0.6495169401168823,0.0066658854484558105
images/train/0000136_00162_d_0000154.jpg,71,10,10,0,1.6541987657546997,1.6536704301834106,-0.0005283355712890625
images/train/0000136_00162_d_0000154.jpg,72,7,8,1,1.2883269786834717,1.2899709939956665,0.0016440153121948242
images/train/0000136_00162_d_0000154.jpg,73,10,13,3,6.5213117599487305,7.041011810302734,0.5197000503540039
images/train/0000136_00162_d_0000154.jpg,75,5,6,1,3.274827241897583,3.438994884490967,0.1641676425933838
images/train/0000136_00162_d_0000154.jpg,76,6,7,1,2.9417097568511963,3.0464224815368652,0.10471272468566895
images/train/0000136_00162_d_0000154.jpg,77,8,10,2,2.1646363735198975,2.2121286392211914,0.047492265701293945
images/train/0000136_00162_d_0000154.jpg,78,10,11,1,1.051668643951416,1.0416709184646606,-0.009997725486755371
images/train/0000136_00162_d_0000154.jpg,79,4,8,4,1.423256754875183,1.5538268089294434,0.13057005405426025
images/train/0000136_00162_d_0000154.jpg,80,8,13,5,2.5891623497009277,2.9212656021118164,0.33210325241088867
images/train/0000136_00162_d_0000154.jpg,81,4,8,4,0.3889162242412567,0.42539265751838684,0.03647643327713013
images/train/0000136_00162_d_0000154.jpg,82,10,12,2,0.6213201880455017,0.6246461868286133,0.0033259987831115723
images/train/0000136_00162_d_0000154.jpg,83,9,13,4,0.7851958274841309,0.9230156540870667,0.1378198266029358
images/train/0000136_00162_d_0000154.jpg,84,8,10,2,0.5800425410270691,0.5921133756637573,0.012070834636688232
images/train/0000136_00162_d_0000154.jpg,85,4,6,2,0.4226815700531006,0.43340346217155457,0.01072189211845398
images/train/0000136_00162_d_0000154.jpg,86,10,13,3,1.1524224281311035,1.830310583114624,0.6778881549835205
images/train/0000136_00162_d_0000154.jpg,87,7,12,5,2.020638942718506,2.141594409942627,0.1209554672241211
images/train/0000136_00162_d_0000154.jpg,88,7,12,5,2.7199509143829346,2.8374176025390625,0.11746668815612793
images/train/0000136_00162_d_0000154.jpg,89,5,7,2,0.822007417678833,1.211417317390442,0.3894098997116089
images/train/0000136_00162_d_0000154.jpg,93,10,12,2,6.015141010284424,6.146464824676514,0.13132381439208984
images/train/0000136_00162_d_0000154.jpg,94,10,13,3,6.571152210235596,6.586368560791016,0.015216350555419922
images/train/0000136_00162_d_0000154.jpg,95,8,10,2,3.0481417179107666,3.054039239883423,0.00589752197265625
images/train/0000136_00162_d_0000154.jpg,96,5,5,0,1.888827919960022,1.888827919960022,0.0
images/train/0000136_00162_d_0000154.jpg,97,3,3,0,2.122504711151123,2.122504711151123,0.0
images/train/0000136_00162_d_0000154.jpg,98,5,6,1,2.030299186706543,2.030299425125122,2.384185791015625e-07
images/train/0000136_00162_d_0000154.jpg,99,3,3,0,1.0208449363708496,1.0208449363708496,0.0
images/train/0000136_00162_d_0000154.jpg,100,2,2,0,0.8047961592674255,0.8047961592674255,0.0
images/train/0000136_00162_d_0000154.jpg,101,3,3,0,0.8968280553817749,0.8968280553817749,0.0
images/train/0000136_00162_d_0000154.jpg,102,1,1,0,0.7812662720680237,0.7812662720680237,0.0
images/train/0000136_00162_d_0000154.jpg,103,2,1,-1,0.6973419189453125,0.697141706943512,-0.0002002120018005371
images/train/0000136_00162_d_0000154.jpg,104,2,3,1,0.593462347984314,0.5946798324584961,0.001217484474182129
images/train/0000136_00162_d_0000154.jpg,105,1,1,0,0.5207375288009644,0.5207375288009644,0.0
images/train/0000136_00162_d_0000154.jpg,106,1,2,1,0.8696833848953247,0.8696833848953247,0.0
images/train/0000136_00162_d_0000154.jpg,107,2,4,2,0.7507059574127197,0.7507059574127197,0.0
images/train/0000136_00162_d_0000154.jpg,108,4,7,3,1.7143821716308594,1.7251495122909546,0.010767340660095215
images/train/0000136_00162_d_0000154.jpg,109,2,2,0,0.5081555247306824,0.5081555247306824,0.0
images/train/0000136_00162_d_0000154.jpg,110,2,2,0,0.6220778226852417,0.6220778226852417,0.0
images/train/0000136_00162_d_0000154.jpg,111,2,2,0,0.7722814083099365,0.7722814083099365,0.0
images/train/0000136_00162_d_0000154.jpg,112,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,113,3,3,0,0.7282291054725647,0.7282291054725647,0.0
images/train/0000136_00162_d_0000154.jpg,114,5,8,3,1.7533109188079834,2.4771299362182617,0.7238190174102783
images/train/0000136_00162_d_0000154.jpg,115,1,2,1,0.6964253783226013,0.6964253783226013,0.0
images/train/0000136_00162_d_0000154.jpg,116,1,1,0,0.3791825473308563,0.3791825473308563,0.0
images/train/0000136_00162_d_0000154.jpg,117,2,2,0,0.0023718480952084064,0.0023718480952084064,0.0
images/train/0000136_00162_d_0000154.jpg,118,2,2,0,0.49639302492141724,0.49639302492141724,0.0
images/train/0000136_00162_d_0000154.jpg,119,2,2,0,0.630085825920105,0.630085825920105,0.0
images/train/0000136_00162_d_0000154.jpg,120,0,2,2,0.0,0.3058317303657532,0.3058317303657532
images/train/0000136_00162_d_0000154.jpg,121,2,1,-1,0.475633442401886,0.47504672408103943,-0.0005867183208465576
images/train/0000136_00162_d_0000154.jpg,122,6,6,0,2.130208730697632,2.130208730697632,0.0
images/train/0000136_00162_d_0000154.jpg,123,4,5,1,0.7252415418624878,0.7486859560012817,0.023444414138793945
images/train/0000136_00162_d_0000154.jpg,124,3,3,0,0.7632361054420471,0.7632361054420471,0.0
images/train/0000136_00162_d_0000154.jpg,125,1,2,1,0.7558056116104126,0.7580316662788391,0.0022260546684265137
images/train/0000136_00162_d_0000154.jpg,126,1,1,0,0.3955771327018738,0.3955771327018738,0.0
images/train/0000136_00162_d_0000154.jpg,127,2,2,0,0.7928387522697449,0.7928387522697449,0.0
images/train/0000136_00162_d_0000154.jpg,128,4,4,0,1.2799566984176636,1.2799566984176636,0.0
images/train/0000136_00162_d_0000154.jpg,129,1,2,1,0.6104940176010132,0.6139048337936401,0.003410816192626953
images/train/0000136_00162_d_0000154.jpg,130,1,3,2,0.810947835445404,1.115732192993164,0.30478435754776
images/train/0000136_00162_d_0000154.jpg,131,2,1,-1,0.5788918733596802,0.5771250128746033,-0.0017668604850769043
images/train/0000136_00162_d_0000154.jpg,132,2,3,1,0.6658449769020081,0.6658449769020081,0.0
images/train/0000136_00162_d_0000154.jpg,133,1,1,0,0.35691171884536743,0.35691171884536743,0.0
images/train/0000136_00162_d_0000154.jpg,134,1,1,0,0.6754981279373169,0.6754981279373169,0.0
images/train/0000136_00162_d_0000154.jpg,135,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,136,1,1,0,0.461861789226532,0.461861789226532,0.0
images/train/0000136_00162_d_0000154.jpg,137,2,2,0,0.807892918586731,0.807892918586731,0.0
images/train/0000136_00162_d_0000154.jpg,138,1,1,0,0.6232982277870178,0.6232982277870178,0.0
images/train/0000136_00162_d_0000154.jpg,139,4,4,0,1.842088222503662,1.842088222503662,0.0
images/train/0000136_00162_d_0000154.jpg,140,7,7,0,1.9010944366455078,1.9010944366455078,0.0
images/train/0000136_00162_d_0000154.jpg,141,9,13,4,7.255590915679932,7.589572906494141,0.333981990814209
images/train/0000136_00162_d_0000154.jpg,142,0,2,2,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,143,1,1,0,0.2661067843437195,0.2661067843437195,0.0
images/train/0000136_00162_d_0000154.jpg,144,2,5,3,0.662198007106781,0.662198007106781,0.0
images/train/0000136_00162_d_0000154.jpg,145,0,2,2,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,146,5,8,3,3.2636919021606445,3.520232915878296,0.25654101371765137
images/train/0000136_00162_d_0000154.jpg,147,6,8,2,1.7599449157714844,1.7615668773651123,0.0016219615936279297
images/train/0000136_00162_d_0000154.jpg,148,5,5,0,3.370450496673584,3.370450496673584,0.0
images/train/0000136_00162_d_0000154.jpg,149,4,6,2,1.4288105964660645,2.0475845336914062,0.6187739372253418
images/train/0000136_00162_d_0000154.jpg,150,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,151,4,4,0,1.5181602239608765,1.5181602239608765,0.0
images/train/0000136_00162_d_0000154.jpg,152,2,2,0,0.75406813621521,0.75406813621521,0.0
images/train/0000136_00162_d_0000154.jpg,153,2,3,1,0.7771730422973633,0.9878514409065247,0.21067839860916138
images/train/0000136_00162_d_0000154.jpg,154,1,1,0,0.6892592310905457,0.6892592310905457,0.0
images/train/0000136_00162_d_0000154.jpg,155,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,156,2,2,0,0.6201276779174805,0.6201276779174805,0.0
images/train/0000136_00162_d_0000154.jpg,157,1,2,1,0.3395704925060272,0.5303575992584229,0.19078710675239563
images/train/0000136_00162_d_0000154.jpg,158,1,0,-1,0.41185301542282104,0.0,-0.41185301542282104
images/train/0000136_00162_d_0000154.jpg,159,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,160,4,4,0,0.7995262145996094,0.7995262145996094,0.0
images/train/0000136_00162_d_0000154.jpg,161,2,2,0,0.7469047904014587,0.7469047904014587,0.0
images/train/0000136_00162_d_0000154.jpg,162,2,3,1,0.5711938142776489,0.5711938142776489,0.0
images/train/0000136_00162_d_0000154.jpg,163,3,4,1,0.46249231696128845,0.7963615655899048,0.33386924862861633
images/train/0000136_00162_d_0000154.jpg,164,2,3,1,0.7985295653343201,0.8186560273170471,0.02012646198272705
images/train/0000136_00162_d_0000154.jpg,165,4,4,0,0.9322735071182251,0.9322735071182251,0.0
images/train/0000136_00162_d_0000154.jpg,166,2,2,0,0.11078151315450668,0.11078151315450668,0.0
images/train/0000136_00162_d_0000154.jpg,167,0,1,1,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,168,1,2,1,0.12457061558961868,0.12457061558961868,0.0
images/train/0000136_00162_d_0000154.jpg,169,1,1,0,0.39770379662513733,0.39770379662513733,0.0
images/train/0000136_00162_d_0000154.jpg,170,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,171,2,6,4,1.0943403244018555,1.6569393873214722,0.5625990629196167
images/train/0000136_00162_d_0000154.jpg,172,3,5,2,2.063270330429077,2.0646986961364746,0.001428365707397461
images/train/0000136_00162_d_0000154.jpg,173,3,2,-1,0.4541197419166565,0.4040820896625519,-0.050037652254104614
images/train/0000136_00162_d_0000154.jpg,174,1,1,0,0.5080531239509583,0.5080531239509583,0.0
images/train/0000136_00162_d_0000154.jpg,175,1,4,3,0.5632399916648865,1.481589674949646,0.9183496832847595
images/train/0000136_00162_d_0000154.jpg,176,0,1,1,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,177,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,178,1,1,0,4.1202987629711426e-22,0.0,-4.1202987629711426e-22
images/train/0000136_00162_d_0000154.jpg,179,2,2,0,0.6449978947639465,0.6449978947639465,0.0
images/train/0000136_00162_d_0000154.jpg,180,2,2,0,1.3659181594848633,1.3659181594848633,0.0
images/train/0000136_00162_d_0000154.jpg,181,3,4,1,1.4792097806930542,1.547673225402832,0.06846344470977783
images/train/0000136_00162_d_0000154.jpg,182,4,3,-1,0.9161816835403442,0.9161816835403442,0.0
images/train/0000136_00162_d_0000154.jpg,183,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,184,0,0,0,0.0,0.0,0.0
images/train/0000136_00162_d_0000154.jpg,185,2,2,0,0.5663768649101257,0.5663768649101257,0.0
images/train/0000136_00162_d_0000154.jpg,186,3,4,1,1.180068016052246,1.1810317039489746,0.0009636878967285156
