epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
24,17966,1.5486,1.28856,1.04085,0.99962,0.37949,0.29556,0.26795,0.1492,1.46066,1.17977,1.01565,0,0.0243075,0.0081025,0.0243075,0.0081025,0.0243075,0.0081025,0.0243075,0.0081025,0.0121537,0.00405125,0.048615,0.016205
25,18693.7,1.5486,1.27682,1.03705,0.99947,0.3905,0.30042,0.27183,0.15138,1.44698,1.17236,1.00921,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.01203,0.00401,0.04812,0.01604
26,19430.2,1.54444,1.2693,1.03357,0.99986,0.37734,0.31071,0.27648,0.15471,1.45063,1.16709,1.01048,0,0.0238125,0.0079375,0.0238125,0.0079375,0.0238125,0.0079375,0.0238125,0.0079375,0.0119062,0.00396875,0.047625,0.015875
27,20157.6,1.53823,1.2581,1.03278,0.99998,0.38273,0.31095,0.27875,0.15558,1.44134,1.15956,1.00906,0,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.0117825,0.0039275,0.04713,0.01571
28,20894.2,1.52768,1.25068,1.02817,0.99996,0.39696,0.30831,0.28087,0.15733,1.43483,1.14091,1.00612,0,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0116587,0.00388625,0.046635,0.015545
29,21630.3,1.52211,1.23994,1.02705,0.99996,0.38879,0.30504,0.27973,0.15665,1.43147,1.14352,1.00422,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.011535,0.003845,0.04614,0.01538
30,22356.7,1.5176,1.23259,1.02302,0.99953,0.4203,0.3082,0.29303,0.1632,1.42453,1.12989,1.00137,0,0.0228225,0.0076075,0.0228225,0.0076075,0.0228225,0.0076075,0.0228225,0.0076075,0.0114112,0.00380375,0.045645,0.015215
31,23084.8,1.52411,1.23381,1.02237,1.00006,0.41038,0.31126,0.29152,0.16427,1.42106,1.12816,0.99986,0,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.0112875,0.0037625,0.04515,0.01505
32,23811.7,1.5044,1.21425,1.01595,0.99972,0.41222,0.31641,0.2922,0.16452,1.41707,1.11675,0.9977,0,0.0223275,0.0074425,0.0223275,0.0074425,0.0223275,0.0074425,0.0223275,0.0074425,0.0111638,0.00372125,0.044655,0.014885
33,24526,1.50179,1.21223,1.01577,1.00009,0.43038,0.31639,0.2971,0.16781,1.40736,1.11368,0.99431,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.01104,0.00368,0.04416,0.01472
