epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
42,31072.1,1.47548,1.16333,1.00774,0.9999,0.43406,0.32549,0.31032,0.1766,1.38219,1.07709,0.99132,0,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.00992625,0.00330875,0.039705,0.013235
43,31770.7,1.4748,1.15699,1.00826,1.00048,0.41141,0.33255,0.30977,0.17663,1.38375,1.07429,0.9913,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.0098025,0.0032675,0.03921,0.01307
44,32443,1.46452,1.14797,1.00433,0.99984,0.41093,0.33589,0.31168,0.17773,1.37659,1.06732,0.98945,0,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.00967875,0.00322625,0.038715,0.012905
45,33118.1,1.45678,1.14119,1.00271,0.99963,0.40967,0.33341,0.31066,0.17728,1.37301,1.06768,0.98738,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.009555,0.003185,0.03822,0.01274
46,33804.4,1.45524,1.13886,1.00705,1.00007,0.43002,0.33295,0.31658,0.18042,1.36632,1.05959,0.98644,0,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.00943125,0.00314375,0.037725,0.012575
47,34502.7,1.45246,1.14229,1.00426,0.99978,0.42092,0.33336,0.31289,0.17851,1.37333,1.06384,0.98739,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.0093075,0.0031025,0.03723,0.01241
48,35177,1.4488,1.13148,1.00145,1.00014,0.41705,0.33515,0.31486,0.17924,1.37049,1.0619,0.98605,0,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.00918375,0.00306125,0.036735,0.012245
49,35846.5,1.44138,1.12895,1.00078,1.00011,0.41592,0.3375,0.31573,0.18033,1.36592,1.05689,0.98475,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.00906,0.00302,0.03624,0.01208
50,36520.4,1.44384,1.12534,0.99861,0.99987,0.42973,0.33684,0.31926,0.18174,1.36424,1.05466,0.98364,0,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.00893625,0.00297875,0.035745,0.011915
51,37193.3,1.44015,1.11776,0.99845,1.00012,0.42895,0.33764,0.32056,0.18336,1.35872,1.04787,0.98385,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.0088125,0.0029375,0.03525,0.01175
52,37866,1.43221,1.11657,0.99451,0.9999,0.42829,0.34619,0.32517,0.18529,1.35754,1.0444,0.98185,0,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.00868875,0.00289625,0.034755,0.011585
53,38538,1.43251,1.10854,0.99726,0.99983,0.43672,0.34286,0.32384,0.18482,1.3542,1.04149,0.98113,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.008565,0.002855,0.03426,0.01142
54,39212.7,1.42483,1.09978,0.9953,0.99986,0.43647,0.34594,0.32783,0.18805,1.34883,1.03794,0.97848,0,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.00844125,0.00281375,0.033765,0.011255
55,39894.4,1.43426,1.10714,0.99433,1.00008,0.44438,0.34114,0.32669,0.1868,1.35095,1.03736,0.97822,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.0083175,0.0027725,0.03327,0.01109
56,40572.7,1.42256,1.09635,0.98947,1.00004,0.43985,0.34665,0.32944,0.18789,1.35235,1.03418,0.97853,0,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.00819375,0.00273125,0.032775,0.010925
