epoch,branch,area_bin,stage,gt_observations,mean,p50,p90,zero_fraction,batches
29,topk10_topk210,medium,raw,59509,50.67351156967854,38,98,0.0,1618
29,topk10_topk210,medium,expanded,59509,50.67351156967854,38,98,0.0,1618
29,topk10_topk210,medium,before_conflict,59509,9.999798349829437,10,10,0.0,1618
29,topk10_topk210,medium,after_conflict,59509,9.8955956241913,10,10,0.00021845435144263894,1618
29,topk10_topk210,large,raw,2657,320.6266465939029,264,496,0.0,1618
29,topk10_topk210,large,expanded,2657,320.6266465939029,264,496,0.0,1618
29,topk10_topk210,large,before_conflict,2657,10.0,10,10,0.0,1618
29,topk10_topk210,large,after_conflict,2657,9.95445991719985,10,10,0.0,1618
30,topk10_topk210,small,raw,471682,4.163239216251627,2,11,0.1673500366772529,1618
30,topk10_topk210,small,expanded,471682,5.888855203293745,5,11,0.0,1618
30,topk10_topk210,small,before_conflict,471682,4.368578830652855,3,10,0.02354976445995395,1618
30,topk10_topk210,small,after_conflict,471682,3.778725921277471,3,10,0.08682332588481223,1618
30,topk10_topk210,medium,raw,59946,50.983168184699565,38,99,0.0,1618
30,topk10_topk210,medium,expanded,59946,50.98356854502386,38,99,0.0,1618
30,topk10_topk210,medium,before_conflict,59946,9.999783138157675,10,10,0.0,1618
30,topk10_topk210,medium,after_conflict,59946,9.894505054549095,10,10,0.00025022520268241417,1618
30,topk10_topk210,large,raw,2658,324.70955605718586,264,505,0.0,1618
30,topk10_topk210,large,expanded,2658,324.70955605718586,264,505,0.0,1618
30,topk10_topk210,large,before_conflict,2658,10.0,10,10,0.0,1618
30,topk10_topk210,large,after_conflict,2658,9.971407072987208,10,10,0.0,1618
31,topk10_topk210,small,raw,481166,4.1150912574870215,2,11,0.17016372727915105,1618
31,topk10_topk210,small,expanded,481166,5.855282792217239,5,11,0.0,1618
31,topk10_topk210,small,before_conflict,481166,4.338259561149375,3,10,0.023948076131730008,1618
31,topk10_topk210,small,after_conflict,481166,3.7428455044620774,3,10,0.08839361052110914,1618
31,topk10_topk210,medium,raw,59658,50.93876764222736,38,99,0.0,1618
31,topk10_topk210,medium,expanded,59658,50.93876764222736,38,99,0.0,1618
31,topk10_topk210,medium,before_conflict,59658,9.99981561567602,10,10,0.0,1618
31,topk10_topk210,medium,after_conflict,59658,9.895806094740019,10,10,0.00018438432398001944,1618
31,topk10_topk210,large,raw,2750,312.42836363636366,260,483,0.0,1618
31,topk10_topk210,large,expanded,2750,312.42836363636366,260,483,0.0,1618
31,topk10_topk210,large,before_conflict,2750,10.0,10,10,0.0,1618
31,topk10_topk210,large,after_conflict,2750,9.975636363636363,10,10,0.0,1618
32,topk10_topk210,small,raw,482528,4.1387194111015315,2,11,0.16755089860070296,1618
32,topk10_topk210,small,expanded,482528,5.867829431659924,5,11,0.0,1618
32,topk10_topk210,small,before_conflict,482528,4.3556145964586515,3,10,0.023349940314344453,1618
32,topk10_topk210,small,after_conflict,482528,3.7596553982359575,3,10,0.08756797532992903,1618
32,topk10_topk210,medium,raw,60009,51.18210601743072,38,101,0.0,1618
32,topk10_topk210,medium,expanded,60009,51.18238930827042,38,101,0.0,1618
32,topk10_topk210,medium,before_conflict,60009,9.999883350830709,10,10,0.0,1618
32,topk10_topk210,medium,after_conflict,60009,9.895682314319519,10,10,0.00023329833858254595,1618
32,topk10_topk210,large,raw,2920,316.5071917808219,263,484,0.0,1618
32,topk10_topk210,large,expanded,2920,316.5071917808219,263,484,0.0,1618
32,topk10_topk210,large,before_conflict,2920,10.0,10,10,0.0,1618
32,topk10_topk210,large,after_conflict,2920,9.97054794520548,10,10,0.0,1618
33,topk10_topk210,small,raw,479016,4.113278053342686,2,11,0.16905489586986655,1618
33,topk10_topk210,small,expanded,479016,5.851105182290362,5,11,0.0,1618
33,topk10_topk210,small,before_conflict,479016,4.33263607061142,3,10,0.02430816507173038,1618
33,topk10_topk210,small,after_conflict,479016,3.745597224309835,3,10,0.08819538387026739,1618
33,topk10_topk210,medium,raw,60149,50.83881693793746,38,99,0.0,1618
33,topk10_topk210,medium,expanded,60149,50.83881693793746,38,99,0.0,1618
33,topk10_topk210,medium,before_conflict,60149,9.999833746196945,10,10,0.0,1618
33,topk10_topk210,medium,after_conflict,60149,9.898651681657219,10,10,0.00021612994397246838,1618
33,topk10_topk210,large,raw,2644,319.5052950075643,261,493,0.0,1618
33,topk10_topk210,large,expanded,2644,319.5052950075643,261,493,0.0,1618
33,topk10_topk210,large,before_conflict,2644,10.0,10,10,0.0,1618
33,topk10_topk210,large,after_conflict,2644,9.978063540090771,10,10,0.00037821482602118004,1618
34,topk10_topk210,small,raw,478635,4.154382776019305,2,11,0.16718167288225894,1618
34,topk10_topk210,small,expanded,478635,5.878038588903862,5,11,0.0,1618
34,topk10_topk210,small,before_conflict,478635,4.372764214902796,3,10,0.023347644865085084,1618
34,topk10_topk210,small,after_conflict,478635,3.781957023619251,3,10,0.08650850857124949,1618
34,topk10_topk210,medium,raw,59419,50.62140056210976,38,99,0.0,1618
34,topk10_topk210,medium,expanded,59419,50.62173715478214,38,99,0.0,1618
34,topk10_topk210,medium,before_conflict,59419,9.999612918426767,10,10,0.0,1618
34,topk10_topk210,medium,after_conflict,59419,9.898752924148841,10,10,0.00013463706895100894,1618
34,topk10_topk210,large,raw,2646,317.1885865457294,262,475,0.0,1618
34,topk10_topk210,large,expanded,2646,317.1885865457294,262,475,0.0,1618
34,topk10_topk210,large,before_conflict,2646,10.0,10,10,0.0,1618
34,topk10_topk210,large,after_conflict,2646,9.94973544973545,10,10,0.0011337868480725624,1618
35,topk10_topk210,small,raw,486708,4.071506940506422,2,11,0.17215661135629576,1618
35,topk10_topk210,small,expanded,486708,5.830245239445417,5,11,0.0,1618
35,topk10_topk210,small,before_conflict,486708,4.309703148499716,3,10,0.025345792549125966,1618
35,topk10_topk210,small,after_conflict,486708,3.724565858790075,3,10,0.08871027392194088,1618
35,topk10_topk210,medium,raw,58730,50.801481355355016,38,99,0.0,1618
35,topk10_topk210,medium,expanded,58730,50.80183892388899,38,99,0.0,1618
35,topk10_topk210,medium,before_conflict,58730,9.999727566831261,10,10,0.0,1618
35,topk10_topk210,medium,after_conflict,58730,9.901583517793291,10,10,0.00023837902264600716,1618
35,topk10_topk210,large,raw,2704,316.92936390532543,263,493,0.0,1618
35,topk10_topk210,large,expanded,2704,316.92936390532543,263,493,0.0,1618
35,topk10_topk210,large,before_conflict,2704,10.0,10,10,0.0,1618
35,topk10_topk210,large,after_conflict,2704,9.945266272189349,10,10,0.0003698224852071006,1618
36,topk10_topk210,small,raw,477955,4.118306116684625,2,11,0.1702817210825287,1618
36,topk10_topk210,small,expanded,477955,5.858530614806833,5,11,0.0,1618
36,topk10_topk210,small,before_conflict,477955,4.331681852894101,3,10,0.024127794457637224,1618
36,topk10_topk210,small,after_conflict,477955,3.748313125712672,3,10,0.08743710181920893,1618
36,topk10_topk210,medium,raw,59711,50.72080521177003,38,98,0.0,1618
36,topk10_topk210,medium,expanded,59711,50.721123411096784,38,98,0.0,1618
36,topk10_topk210,medium,before_conflict,59711,9.99976553733818,10,10,0.0,1618
36,topk10_topk210,medium,after_conflict,59711,9.902781732009178,10,10,0.00030145199376999213,1618
36,topk10_topk210,large,raw,2666,324.4189797449362,263,519,0.0,1618
36,topk10_topk210,large,expanded,2666,324.4189797449362,263,519,0.0,1618
36,topk10_topk210,large,before_conflict,2666,10.0,10,10,0.0,1618
36,topk10_topk210,large,after_conflict,2666,9.96099024756189,10,10,0.00037509377344336085,1618
37,topk10_topk210,small,raw,476907,4.123353190454323,2,11,0.16793420939512316,1618
37,topk10_topk210,small,expanded,476907,5.858947341934591,5,11,0.0,1618
37,topk10_topk210,small,before_conflict,476907,4.338233659812081,3,10,0.023270784450637128,1618
37,topk10_topk210,small,after_conflict,476907,3.7498526966473547,3,10,0.08611951596432847,1618
37,topk10_topk210,medium,raw,60043,50.80424029445564,38,99,0.0,1618
37,topk10_topk210,medium,expanded,60043,50.80424029445564,38,99,0.0,1618
37,topk10_topk210,medium,before_conflict,60043,9.999816797961461,10,10,0.0,1618
37,topk10_topk210,medium,after_conflict,60043,9.896590776610097,10,10,0.00019985676931532403,1618
37,topk10_topk210,large,raw,2673,328.73737373737373,264,519,0.0,1618
37,topk10_topk210,large,expanded,2673,328.73737373737373,264,519,0.0,1618
37,topk10_topk210,large,before_conflict,2673,10.0,10,10,0.0,1618
37,topk10_topk210,large,after_conflict,2673,9.955480733258511,10,10,0.0,1618
38,topk10_topk210,small,raw,472785,4.146167919879015,2,11,0.16912761614687438,1618
38,topk10_topk210,small,expanded,472785,5.87638990238692,5,11,0.0,1618
38,topk10_topk210,small,before_conflict,472785,4.348378226889601,3,10,0.0233869517856954,1618
38,topk10_topk210,small,after_conflict,472785,3.761699292490244,3,10,0.08658269615152765,1618
38,topk10_topk210,medium,raw,60223,50.27630639456686,38,96,0.0,1618
38,topk10_topk210,medium,expanded,60223,50.276439234179634,38,96,0.0,1618
38,topk10_topk210,medium,before_conflict,60223,9.999734320774454,10,10,0.0,1618
38,topk10_topk210,medium,after_conflict,60223,9.898576955648174,10,10,0.00024907427394849145,1618
38,topk10_topk210,large,raw,2774,314.4192501802451,260,488,0.0,1618
38,topk10_topk210,large,expanded,2774,314.4192501802451,260,488,0.0,1618
38,topk10_topk210,large,before_conflict,2774,10.0,10,10,0.0,1618
38,topk10_topk210,large,after_conflict,2774,9.970439798125451,10,10,0.0,1618
39,topk10_topk210,small,raw,476968,4.137854111806242,2,11,0.1661348350413445,1618
39,topk10_topk210,small,expanded,476968,5.8620368662048605,5,11,0.0,1618
39,topk10_topk210,small,before_conflict,476968,4.335366313882693,3,10,0.022414501601784605,1618
39,topk10_topk210,small,after_conflict,476968,3.7531847000218046,3,10,0.08579191895473072,1618
39,topk10_topk210,medium,raw,59953,50.5257118075826,38,98,0.0,1618
39,topk10_topk210,medium,expanded,59953,50.52621219955632,38,98,0.0,1618
39,topk10_topk210,medium,before_conflict,59953,9.999683085083316,10,10,0.0,1618
39,topk10_topk210,medium,after_conflict,59953,9.899571330875853,10,10,0.0002668757193134622,1618
39,topk10_topk210,large,raw,2522,317.5186360031721,258,490,0.0,1618
39,topk10_topk210,large,expanded,2522,317.5186360031721,258,490,0.0,1618
39,topk10_topk210,large,before_conflict,2522,10.0,10,10,0.0,1618
39,topk10_topk210,large,after_conflict,2522,9.9746233148295,10,10,0.0,1618
40,topk10_topk210,small,raw,474920,4.107121199359892,2,11,0.16963067463993936,1618
40,topk10_topk210,small,expanded,474920,5.852587804261771,5,11,0.0,1618
40,topk10_topk210,small,before_conflict,474920,4.332816053230018,3,10,0.023357618125157922,1618
40,topk10_topk210,small,after_conflict,474920,3.7509327886801986,3,10,0.08636401920323424,1618
40,topk10_topk210,medium,raw,58857,50.920570195558724,38,99,0.0,1618
40,topk10_topk210,medium,expanded,58857,50.92075708921624,38,99,0.0,1618
40,topk10_topk210,medium,before_conflict,58857,9.999660193349984,10,10,0.0,1618
40,topk10_topk210,medium,after_conflict,58857,9.909594440763206,10,10,0.00018689365750887744,1618
40,topk10_topk210,large,raw,2543,317.9709005112072,264,476,0.0,1618
40,topk10_topk210,large,expanded,2543,317.9709005112072,264,476,0.0,1618
40,topk10_topk210,large,before_conflict,2543,10.0,10,10,0.0,1618
40,topk10_topk210,large,after_conflict,2543,9.953598112465592,10,10,0.00039323633503735744,1618
41,topk10_topk210,small,raw,476473,4.1206574139563,2,11,0.1675079175525161,1618
41,topk10_topk210,small,expanded,476473,5.84962211919668,5,11,0.0,1618
41,topk10_topk210,small,before_conflict,476473,4.34438467657139,3,10,0.02278618095883712,1618
41,topk10_topk210,small,after_conflict,476473,3.764670820802018,3,10,0.08443500471170455,1618
41,topk10_topk210,medium,raw,58163,51.01705551639358,38,100,0.0,1618
41,topk10_topk210,medium,expanded,58163,51.0173993776112,38,100,0.0,1618
41,topk10_topk210,medium,before_conflict,58163,9.999226312260372,10,10,0.0,1618
41,topk10_topk210,medium,after_conflict,58163,9.909323796915565,10,10,0.00022350979144817153,1618
41,topk10_topk210,large,raw,2537,316.81592432006306,260,483,0.0,1618
41,topk10_topk210,large,expanded,2537,316.81592432006306,260,483,0.0,1618
41,topk10_topk210,large,before_conflict,2537,10.0,10,10,0.0,1618
41,topk10_topk210,large,after_conflict,2537,9.973196689002759,10,10,0.0007883326763894363,1618
42,topk10_topk210,small,raw,481604,4.103589255903191,2,11,0.1695583923721564,1618
42,topk10_topk210,small,expanded,481604,5.852233370154733,5,11,0.0,1618
42,topk10_topk210,small,before_conflict,481604,4.329326583666249,3,10,0.023332447404921887,1618
42,topk10_topk210,small,after_conflict,481604,3.7447176518467455,3,10,0.08664795142897484,1618
42,topk10_topk210,medium,raw,58582,50.52181557474992,38,98,0.0,1618
42,topk10_topk210,medium,expanded,58582,50.52196920555802,38,98,0.0,1618
42,topk10_topk210,medium,before_conflict,58582,9.999778088832747,10,10,0.0,1618
42,topk10_topk210,medium,after_conflict,58582,9.909579734389403,10,10,0.00020484107746406745,1618
42,topk10_topk210,large,raw,2559,324.0902696365768,265,511,0.0,1618
42,topk10_topk210,large,expanded,2559,324.0902696365768,265,511,0.0,1618
42,topk10_topk210,large,before_conflict,2559,10.0,10,10,0.0,1618
42,topk10_topk210,large,after_conflict,2559,9.957014458772958,10,10,0.0011723329425556857,1618
43,topk10_topk210,small,raw,477692,4.073327583463822,2,11,0.17013054436750039,1618
43,topk10_topk210,small,expanded,477692,5.8222913509123035,5,11,0.0,1618
43,topk10_topk210,small,before_conflict,477692,4.304078778794705,3,10,0.023481657637138574,1618
43,topk10_topk210,small,after_conflict,477692,3.730608844192492,3,10,0.0867755792435293,1618
43,topk10_topk210,medium,raw,58402,50.76291907811376,38,99,0.0,1618
43,topk10_topk210,medium,expanded,58402,50.763347145645696,38,99,0.0,1618
43,topk10_topk210,medium,before_conflict,58402,9.999845895688503,10,10,0.0,1618
43,topk10_topk210,medium,after_conflict,58402,9.905071744118352,10,10,0.0002225951166055957,1618
43,topk10_topk210,large,raw,2624,315.6120426829268,260,484,0.0,1618
43,topk10_topk210,large,expanded,2624,315.6120426829268,260,484,0.0,1618
43,topk10_topk210,large,before_conflict,2624,10.0,10,10,0.0,1618
43,topk10_topk210,large,after_conflict,2624,9.951981707317072,10,10,0.00038109756097560977,1618
44,topk10_topk210,small,raw,478855,4.094592308736465,2,11,0.16864604107715278,1618
44,topk10_topk210,small,expanded,478855,5.842572386212946,5,11,0.0,1618
44,topk10_topk210,small,before_conflict,478855,4.315723966545196,3,10,0.02227605433795199,1618
44,topk10_topk210,small,after_conflict,478855,3.736465109479905,3,10,0.08449530651240982,1618
44,topk10_topk210,medium,raw,59105,50.8398274257677,38,99,0.0,1618
44,topk10_topk210,medium,expanded,59105,50.83999661619152,38,99,0.0,1618
44,topk10_topk210,medium,before_conflict,59105,9.999763133406649,10,10,0.0,1618
44,topk10_topk210,medium,after_conflict,59105,9.909330851873785,10,10,0.0003383808476440233,1618
44,topk10_topk210,large,raw,2693,316.48607500928335,262,492,0.0,1618
44,topk10_topk210,large,expanded,2693,316.48607500928335,262,492,0.0,1618
44,topk10_topk210,large,before_conflict,2693,10.0,10,10,0.0,1618
44,topk10_topk210,large,after_conflict,2693,9.950984032677312,10,10,0.0,1618
45,topk10_topk210,small,raw,474900,4.095020004211413,2,11,0.17021688776584545,1618
45,topk10_topk210,small,expanded,474900,5.84293114339861,5,11,0.0,1618
45,topk10_topk210,small,before_conflict,474900,4.305489576753001,3,10,0.023912402611076015,1618
45,topk10_topk210,small,after_conflict,474900,3.730581174984207,3,10,0.08798483891345546,1618
45,topk10_topk210,medium,raw,58962,50.583324853295345,38,98,0.0,1618
45,topk10_topk210,medium,expanded,58962,50.583545334283095,38,98,0.0,1618
45,topk10_topk210,medium,before_conflict,58962,9.999762558936265,10,10,0.0,1618
45,topk10_topk210,medium,after_conflict,58962,9.915352260778128,10,10,0.00023744106373596553,1618
45,topk10_topk210,large,raw,2650,325.72830188679245,259,504,0.0,1618
45,topk10_topk210,large,expanded,2650,325.72830188679245,259,504,0.0,1618
45,topk10_topk210,large,before_conflict,2650,10.0,10,10,0.0,1618
45,topk10_topk210,large,after_conflict,2650,9.96754716981132,10,10,0.0003773584905660377,1618
46,topk10_topk210,small,raw,469596,4.1394134532662115,2,11,0.16804231722587074,1618
46,topk10_topk210,small,expanded,469596,5.868056797758073,5,11,0.0,1618
46,topk10_topk210,small,before_conflict,469596,4.339806983023705,3,10,0.023296620925220828,1618
46,topk10_topk210,small,after_conflict,469596,3.7645508053731294,3,10,0.08529459365071253,1618
46,topk10_topk210,medium,raw,60202,50.639031925849636,38,96,0.0,1618
46,topk10_topk210,medium,expanded,60202,50.63949702667686,38,96,0.0,1618
46,topk10_topk210,medium,before_conflict,60202,9.999734228098735,10,10,0.0,1618
46,topk10_topk210,medium,after_conflict,60202,9.908042922162055,10,10,0.00028238264509484735,1618
46,topk10_topk210,large,raw,2697,318.4608824619948,260,504,0.0,1618
46,topk10_topk210,large,expanded,2697,318.4608824619948,260,504,0.0,1618
46,topk10_topk210,large,before_conflict,2697,10.0,10,10,0.0,1618
46,topk10_topk210,large,after_conflict,2697,9.972562106043751,10,10,0.0,1618
47,topk10_topk210,small,raw,470049,4.141212937374614,2,11,0.16648477073666787,1618
47,topk10_topk210,small,expanded,470049,5.86292067422758,5,11,0.0,1618
47,topk10_topk210,small,before_conflict,470049,4.343730121753264,3,10,0.022704015964293084,1618
47,topk10_topk210,small,after_conflict,470049,3.7640586406949064,3,10,0.08542726396609715,1618
47,topk10_topk210,medium,raw,59766,50.87171636047251,38,99,0.0,1618
47,topk10_topk210,medium,expanded,59766,50.87171636047251,38,99,0.0,1618
47,topk10_topk210,medium,before_conflict,59766,9.999949804236522,10,10,0.0,1618
47,topk10_topk210,medium,after_conflict,59766,9.907556135595488,10,10,0.00025097881738781245,1618
47,topk10_topk210,large,raw,2728,320.87719941348973,263,498,0.0,1618
47,topk10_topk210,large,expanded,2728,320.87719941348973,263,498,0.0,1618
47,topk10_topk210,large,before_conflict,2728,10.0,10,10,0.0,1618
47,topk10_topk210,large,after_conflict,2728,9.960043988269796,10,10,0.00036656891495601173,1618
48,topk10_topk210,small,raw,476224,4.153696579760785,2,11,0.16797557451955383,1618
48,topk10_topk210,small,expanded,476224,5.882341083187743,5,11,0.0,1618
48,topk10_topk210,small,before_conflict,476224,4.355177395511356,3,10,0.02318446781346593,1618
48,topk10_topk210,small,after_conflict,476224,3.777526962101868,3,10,0.08619263203870448,1618
48,topk10_topk210,medium,raw,59929,50.39545128401942,38,98,0.0,1618
48,topk10_topk210,medium,expanded,59929,50.39596856279931,38,98,0.0,1618
48,topk10_topk210,medium,before_conflict,59929,9.999532780456875,10,10,0.0,1618
48,topk10_topk210,medium,after_conflict,59929,9.909476213519332,10,10,0.00023360977156301624,1618
48,topk10_topk210,large,raw,2682,319.75093214019387,261,488,0.0,1618
48,topk10_topk210,large,expanded,2682,319.75093214019387,261,488,0.0,1618
48,topk10_topk210,large,before_conflict,2682,10.0,10,10,0.0,1618
48,topk10_topk210,large,after_conflict,2682,9.964951528709918,10,10,0.0003728560775540641,1618
49,topk10_topk210,small,raw,480980,4.128839036966194,2,11,0.16850804607260178,1618
49,topk10_topk210,small,expanded,480980,5.867476818162918,5,11,0.0,1618
49,topk10_topk210,small,before_conflict,480980,4.339933053349411,3,10,0.0230778826562435,1618
49,topk10_topk210,small,after_conflict,480980,3.7569774210985902,3,10,0.08647760821655787,1618
49,topk10_topk210,medium,raw,60357,50.82931557234455,38,99,0.0,1618
49,topk10_topk210,medium,expanded,60357,50.82946468512352,38,99,0.0,1618
49,topk10_topk210,medium,before_conflict,60357,9.999734910615173,10,10,0.0,1618
49,topk10_topk210,medium,after_conflict,60357,9.910565468794008,10,10,0.0002485212982752622,1618
49,topk10_topk210,large,raw,2654,319.5926902788244,262,499,0.0,1618
49,topk10_topk210,large,expanded,2654,319.5926902788244,262,499,0.0,1618
49,topk10_topk210,large,before_conflict,2654,10.0,10,10,0.0,1618
49,topk10_topk210,large,after_conflict,2654,9.971740768651093,10,10,0.0,1618
50,topk10_topk210,small,raw,476010,4.077447952774102,2,11,0.17188084283943614,1618
50,topk10_topk210,small,expanded,476010,5.840553769878784,5,11,0.0,1618
50,topk10_topk210,small,before_conflict,476010,4.305281401651226,3,10,0.023175983697821475,1618
50,topk10_topk210,small,after_conflict,476010,3.7298586164156213,3,10,0.0864708724606626,1618
50,topk10_topk210,medium,raw,59664,50.50157548940735,38,97,0.0,1618
50,topk10_topk210,medium,expanded,59664,50.50169281308662,38,97,0.0,1618
50,topk10_topk210,medium,before_conflict,59664,10.0,10,10,0.0,1618
50,topk10_topk210,medium,after_conflict,59664,9.911655269509252,10,10,0.00023464735854116385,1618
50,topk10_topk210,large,raw,2592,320.662037037037,263,497,0.0,1618
50,topk10_topk210,large,expanded,2592,320.662037037037,263,497,0.0,1618
50,topk10_topk210,large,before_conflict,2592,10.0,10,10,0.0,1618
50,topk10_topk210,large,after_conflict,2592,9.954475308641975,10,10,0.0,1618
51,topk10_topk210,small,raw,477752,4.130132369932517,2,11,0.1707831678360321,1618
51,topk10_topk210,small,expanded,477752,5.870696511997856,5,11,0.0,1618
51,topk10_topk210,small,before_conflict,477752,4.333074482158107,3,10,0.023443125303504748,1618
51,topk10_topk210,small,after_conflict,477752,3.756735712252382,3,10,0.08654490195750096,1618
51,topk10_topk210,medium,raw,59634,50.71474326726364,38,98,0.0,1618
51,topk10_topk210,medium,expanded,59634,50.71474326726364,38,98,0.0,1618
51,topk10_topk210,medium,before_conflict,59634,9.999765234597712,10,10,0.0,1618
51,topk10_topk210,medium,after_conflict,59634,9.912046818928799,10,10,0.00023476540228728577,1618
51,topk10_topk210,large,raw,2586,325.82559938128384,267,503,0.0,1618
51,topk10_topk210,large,expanded,2586,325.82559938128384,267,503,0.0,1618
51,topk10_topk210,large,before_conflict,2586,10.0,10,10,0.0,1618
51,topk10_topk210,large,after_conflict,2586,9.97215777262181,10,10,0.0,1618
52,topk10_topk210,small,raw,481451,4.121966721431672,2,11,0.17063211001742648,1618
52,topk10_topk210,small,expanded,481451,5.858766520372789,5,11,0.0,1618
52,topk10_topk210,small,before_conflict,481451,4.325607382682765,3,10,0.022774903365036108,1618
52,topk10_topk210,small,after_conflict,481451,3.7529468211718324,3,10,0.08560580412129168,1618
52,topk10_topk210,medium,raw,59294,50.57633150065774,38,97,0.0,1618
52,topk10_topk210,medium,expanded,59294,50.57692177960671,38,97,0.0,1618
52,topk10_topk210,medium,before_conflict,59294,9.999595237292137,10,10,0.0,1618
52,topk10_topk210,medium,after_conflict,59294,9.911103990285696,10,10,0.0002867069180692819,1618
52,topk10_topk210,large,raw,2611,322.05706625813866,265,504,0.0,1618
52,topk10_topk210,large,expanded,2611,322.05706625813866,265,504,0.0,1618
52,topk10_topk210,large,before_conflict,2611,10.0,10,10,0.0,1618
52,topk10_topk210,large,after_conflict,2611,9.967445423209499,10,10,0.0,1618
53,topk10_topk210,small,raw,474355,4.118482992695344,2,11,0.16928460751968463,1618
53,topk10_topk210,small,expanded,474355,5.860964889165287,5,11,0.0,1618
53,topk10_topk210,small,before_conflict,474355,4.3287601058279135,3,10,0.022542188866987806,1618
53,topk10_topk210,small,after_conflict,474355,3.753254419158647,3,10,0.0859082332851978,1618
53,topk10_topk210,medium,raw,59808,50.43729935794543,38,98,0.0,1618
53,topk10_topk210,medium,expanded,59808,50.43765048154093,38,98,0.0,1618
53,topk10_topk210,medium,before_conflict,59808,9.999832798287855,10,10,0.0,1618
53,topk10_topk210,medium,after_conflict,59808,9.916282102728731,10,10,0.00030096308186195825,1618
53,topk10_topk210,large,raw,2641,322.8833775085195,260,514,0.0,1618
53,topk10_topk210,large,expanded,2641,322.8833775085195,260,514,0.0,1618
53,topk10_topk210,large,before_conflict,2641,10.0,10,10,0.0,1618
53,topk10_topk210,large,after_conflict,2641,9.940174176448314,10,10,0.0003786444528587656,1618
54,topk10_topk210,small,raw,473201,4.153197055796586,2,11,0.1674679470246259,1618
54,topk10_topk210,small,expanded,473201,5.874903053881965,5,11,0.0,1618
54,topk10_topk210,small,before_conflict,473201,4.345988279821894,3,10,0.022622521930427027,1618
54,topk10_topk210,small,after_conflict,473201,3.773104875095361,3,10,0.08482864575518649,1618
54,topk10_topk210,medium,raw,60888,50.63178294573643,38,98,0.0,1618
54,topk10_topk210,medium,expanded,60888,50.631930758113256,38,98,0.0,1618
54,topk10_topk210,medium,before_conflict,60888,9.999786493233477,10,10,0.0,1618
54,topk10_topk210,medium,after_conflict,60888,9.90438181579293,10,10,0.00026277755879647877,1618
54,topk10_topk210,large,raw,2662,320.2449286250939,260,486,0.0,1618
54,topk10_topk210,large,expanded,2662,320.2449286250939,260,486,0.0,1618
54,topk10_topk210,large,before_conflict,2662,10.0,10,10,0.0,1618
54,topk10_topk210,large,after_conflict,2662,9.963185574755823,10,10,0.0011269722013523666,1618
55,topk10_topk210,small,raw,479193,4.112641461790969,2,11,0.17146535946894048,1618
55,topk10_topk210,small,expanded,479193,5.85962232336449,5,11,0.0,1618
55,topk10_topk210,small,before_conflict,479193,4.327093676243184,3,10,0.02315768385598287,1618
55,topk10_topk210,small,after_conflict,479193,3.755728902550747,3,10,0.08535391794120532,1618
55,topk10_topk210,medium,raw,59534,50.82016998689824,38,99,0.0,1618
55,topk10_topk210,medium,expanded,59534,50.82016998689824,38,99,0.0,1618
55,topk10_topk210,medium,before_conflict,59534,9.999832028756677,10,10,0.0,1618
55,topk10_topk210,medium,after_conflict,59534,9.916064769711426,10,10,0.000436725232640172,1618
55,topk10_topk210,large,raw,2531,321.3247728170684,264,490,0.0,1618
55,topk10_topk210,large,expanded,2531,321.3247728170684,264,490,0.0,1618
55,topk10_topk210,large,before_conflict,2531,10.0,10,10,0.0,1618
55,topk10_topk210,large,after_conflict,2531,9.977084156459897,10,10,0.0,1618
56,topk10_topk210,small,raw,485414,4.100135142373314,2,11,0.17106016719748504,1618
56,topk10_topk210,small,expanded,485414,5.845496833630674,5,11,0.0,1618
56,topk10_topk210,small,before_conflict,485414,4.315969461119787,3,10,0.0229103404516557,1618
56,topk10_topk210,small,after_conflict,485414,3.7413032998636218,3,10,0.08575360413997124,1618
56,topk10_topk210,medium,raw,60790,50.46882710972199,38,98,0.0,1618
56,topk10_topk210,medium,expanded,60790,50.46913966112847,38,98,0.0,1618
56,topk10_topk210,medium,before_conflict,60790,9.99968744859352,10,10,0.0,1618
56,topk10_topk210,medium,after_conflict,60790,9.911745352854087,10,10,0.0003454515545319954,1618
56,topk10_topk210,large,raw,2570,319.6151750972763,260,495,0.0,1618
56,topk10_topk210,large,expanded,2570,319.6151750972763,260,495,0.0,1618
56,topk10_topk210,large,before_conflict,2570,10.0,10,10,0.0,1618
56,topk10_topk210,large,after_conflict,2570,9.960311284046693,10,10,0.0,1618
57,topk10_topk210,small,raw,475415,4.142578589232565,2,11,0.16691732486354027,1618
57,topk10_topk210,small,expanded,475415,5.867183408180222,5,11,0.0,1618
57,topk10_topk210,small,before_conflict,475415,4.346419444064659,3,10,0.02254661716605492,1618
57,topk10_topk210,small,after_conflict,475415,3.7712146230135777,3,10,0.08377102110787417,1618
57,topk10_topk210,medium,raw,59632,50.84686074590824,38,98,0.0,1618
57,topk10_topk210,medium,expanded,59632,50.84686074590824,38,98,0.0,1618
57,topk10_topk210,medium,before_conflict,59632,9.999664609605581,10,10,0.0,1618
57,topk10_topk210,medium,after_conflict,59632,9.918952911188624,10,10,0.00013415615776764153,1618
57,topk10_topk210,large,raw,2755,319.32377495462794,264,495,0.0,1618
57,topk10_topk210,large,expanded,2755,319.32377495462794,264,495,0.0,1618
