epoch,branch,area_bin,stage,gt_observations,mean,p50,p90,zero_fraction,batches
29,topk10_topk210,medium,raw,58896,50.743853572398805,38,99,0.0,1618
29,topk10_topk210,medium,expanded,58896,50.74400638413475,38,99,0.0,1618
29,topk10_topk210,medium,before_conflict,58896,9.999779271936974,10,10,0.0,1618
29,topk10_topk210,medium,after_conflict,58896,9.90186090736213,10,10,0.00022072806302635153,1618
29,topk10_topk210,large,raw,2746,320.32520029133286,258,496,0.0,1618
29,topk10_topk210,large,expanded,2746,320.32520029133286,258,496,0.0,1618
29,topk10_topk210,large,before_conflict,2746,10.0,10,10,0.0,1618
29,topk10_topk210,large,after_conflict,2746,9.984705025491625,10,10,0.0,1618
30,topk10_topk210,small,raw,483587,4.066941419020776,2,11,0.1718367119049933,1618
30,topk10_topk210,small,expanded,483587,5.827131415856919,5,11,0.0,1618
30,topk10_topk210,small,before_conflict,483587,4.317498195774493,3,10,0.022746682603130355,1618
30,topk10_topk210,small,after_conflict,483587,3.7254971701058963,3,10,0.0874816734114027,1618
30,topk10_topk210,medium,raw,60022,50.62567058745127,38,98,0.0,1618
30,topk10_topk210,medium,expanded,60022,50.62650361534104,38,98,0.0,1618
30,topk10_topk210,medium,before_conflict,60022,9.999533504381727,10,10,0.0,1618
30,topk10_topk210,medium,after_conflict,60022,9.902385791876313,10,10,0.0001832661357502249,1618
30,topk10_topk210,large,raw,2623,322.17079679756006,261,488,0.0,1618
30,topk10_topk210,large,expanded,2623,322.17079679756006,261,488,0.0,1618
30,topk10_topk210,large,before_conflict,2623,10.0,10,10,0.0,1618
30,topk10_topk210,large,after_conflict,2623,9.968356843309188,10,10,0.0003812428516965307,1618
31,topk10_topk210,small,raw,479272,4.114260795539902,2,11,0.16872882204677095,1618
31,topk10_topk210,small,expanded,479272,5.849306865412542,5,11,0.0,1618
31,topk10_topk210,small,before_conflict,479272,4.342509055400691,3,10,0.023034936320085464,1618
31,topk10_topk210,small,after_conflict,479272,3.7559548648783987,3,10,0.08649994157806006,1618
31,topk10_topk210,medium,raw,59411,50.8726330140883,38,98,0.0,1618
31,topk10_topk210,medium,expanded,59411,50.873053811583716,38,98,0.0,1618
31,topk10_topk210,medium,before_conflict,59411,9.999764353402568,10,10,0.0,1618
31,topk10_topk210,medium,after_conflict,59411,9.909444378987056,10,10,0.00013465519853225833,1618
31,topk10_topk210,large,raw,2619,319.9110347460863,260,488,0.0,1618
31,topk10_topk210,large,expanded,2619,319.9110347460863,260,488,0.0,1618
31,topk10_topk210,large,before_conflict,2619,10.0,10,10,0.0,1618
31,topk10_topk210,large,after_conflict,2619,9.954944635357007,10,10,0.0,1618
32,topk10_topk210,small,raw,475708,4.152044951945311,2,11,0.1663604564144391,1618
32,topk10_topk210,small,expanded,475708,5.870914510582121,5,11,0.0,1618
32,topk10_topk210,small,before_conflict,475708,4.366241475863345,3,10,0.022412908759154776,1618
32,topk10_topk210,small,after_conflict,475708,3.7740756934926467,3,10,0.08627351232268535,1618
32,topk10_topk210,medium,raw,60001,50.97855035749404,38,99,0.0,1618
32,topk10_topk210,medium,expanded,60001,50.97876702054966,38,99,0.0,1618
32,topk10_topk210,medium,before_conflict,60001,9.999916668055532,10,10,0.0,1618
32,topk10_topk210,medium,after_conflict,60001,9.902801619973001,10,10,0.00011666472225462909,1618
32,topk10_topk210,large,raw,2672,320.36751497005986,261,502,0.0,1618
32,topk10_topk210,large,expanded,2672,320.36751497005986,261,502,0.0,1618
32,topk10_topk210,large,before_conflict,2672,10.0,10,10,0.0,1618
32,topk10_topk210,large,after_conflict,2672,9.961452095808383,10,10,0.0,1618
33,topk10_topk210,small,raw,476427,4.1165928883123755,2,11,0.17069141757289155,1618
33,topk10_topk210,small,expanded,476427,5.867450837169178,5,11,0.0,1618
33,topk10_topk210,small,before_conflict,476427,4.340824512464659,3,10,0.023457948437011336,1618
33,topk10_topk210,small,after_conflict,476427,3.7531206249855695,3,10,0.08794631706431416,1618
33,topk10_topk210,medium,raw,59162,50.63613468104526,38,98,0.0,1618
33,topk10_topk210,medium,expanded,59162,50.63613468104526,38,98,0.0,1618
33,topk10_topk210,medium,before_conflict,59162,9.999763361617255,10,10,0.0,1618
33,topk10_topk210,medium,after_conflict,59162,9.917413204421758,10,10,0.0002028328994962983,1618
33,topk10_topk210,large,raw,2686,321.5223380491437,263,494,0.0,1618
33,topk10_topk210,large,expanded,2686,321.5223380491437,263,494,0.0,1618
33,topk10_topk210,large,before_conflict,2686,10.0,10,10,0.0,1618
33,topk10_topk210,large,after_conflict,2686,9.978406552494416,10,10,0.0,1618
34,topk10_topk210,small,raw,477536,4.115327430811499,2,11,0.1686951350264692,1618
34,topk10_topk210,small,expanded,477536,5.854827698854118,5,11,0.0,1618
34,topk10_topk210,small,before_conflict,477536,4.341775279769483,3,10,0.02231664209609328,1618
34,topk10_topk210,small,after_conflict,477536,3.7552645245594047,3,10,0.08571290960262681,1618
34,topk10_topk210,medium,raw,58683,51.03917659288039,38,99,0.0,1618
34,topk10_topk210,medium,expanded,58683,51.03977301773938,38,99,0.0,1618
34,topk10_topk210,medium,before_conflict,58683,9.999931837158973,10,10,0.0,1618
34,topk10_topk210,medium,after_conflict,58683,9.909786479900482,10,10,0.00023856994359524905,1618
34,topk10_topk210,large,raw,2736,317.3062865497076,264,495,0.0,1618
34,topk10_topk210,large,expanded,2736,317.3062865497076,264,495,0.0,1618
34,topk10_topk210,large,before_conflict,2736,10.0,10,10,0.0,1618
34,topk10_topk210,large,after_conflict,2736,9.982456140350877,10,10,0.0,1618
35,topk10_topk210,small,raw,484502,4.125809594181241,2,11,0.1694544088569294,1618
35,topk10_topk210,small,expanded,484502,5.864147103623927,5,11,0.0,1618
35,topk10_topk210,small,before_conflict,484502,4.347862341125527,3,10,0.022852330846931487,1618
35,topk10_topk210,small,after_conflict,484502,3.757140321402182,3,10,0.08647848718890737,1618
35,topk10_topk210,medium,raw,60011,50.78052357067871,38,98,0.0,1618
35,topk10_topk210,medium,expanded,60011,50.780740197630436,38,98,0.0,1618
35,topk10_topk210,medium,before_conflict,60011,9.999950009164987,10,10,0.0,1618
35,topk10_topk210,medium,after_conflict,60011,9.906500474912933,10,10,0.00023329056339671062,1618
35,topk10_topk210,large,raw,2712,324.3613569321534,262,514,0.0,1618
35,topk10_topk210,large,expanded,2712,324.3613569321534,262,514,0.0,1618
35,topk10_topk210,large,before_conflict,2712,10.0,10,10,0.0,1618
35,topk10_topk210,large,after_conflict,2712,9.961283185840708,10,10,0.0003687315634218289,1618
36,topk10_topk210,small,raw,481085,4.113127617780641,2,11,0.16834862862072192,1618
36,topk10_topk210,small,expanded,481085,5.8537098433748715,5,11,0.0,1618
36,topk10_topk210,small,before_conflict,481085,4.333913965307586,3,10,0.022837960027853706,1618
36,topk10_topk210,small,after_conflict,481085,3.7525426899612335,3,10,0.08539239427543989,1618
36,topk10_topk210,medium,raw,59403,50.56024106526606,38,98,0.0,1618
36,topk10_topk210,medium,expanded,59403,50.560594582765184,38,98,0.0,1618
36,topk10_topk210,medium,before_conflict,59403,9.999848492500378,10,10,0.0,1618
36,topk10_topk210,medium,after_conflict,59403,9.907816103563793,10,10,0.000336683332491625,1618
36,topk10_topk210,large,raw,2487,319.30558906312825,263,504,0.0,1618
36,topk10_topk210,large,expanded,2487,319.30558906312825,263,504,0.0,1618
36,topk10_topk210,large,before_conflict,2487,10.0,10,10,0.0,1618
36,topk10_topk210,large,after_conflict,2487,9.973462002412544,10,10,0.0004020908725371934,1618
37,topk10_topk210,small,raw,478417,4.125735498529526,2,11,0.1704663504850371,1618
37,topk10_topk210,small,expanded,478417,5.86575727869202,5,11,0.0,1618
37,topk10_topk210,small,before_conflict,478417,4.342036340681874,3,10,0.02274375701532345,1618
37,topk10_topk210,small,after_conflict,478417,3.7588087379838093,3,10,0.08629501041978023,1618
37,topk10_topk210,medium,raw,58828,50.57797307404637,38,99,0.0,1618
37,topk10_topk210,medium,expanded,58828,50.578160059835454,38,99,0.0,1618
37,topk10_topk210,medium,before_conflict,58828,9.999677024546134,10,10,0.0,1618
37,topk10_topk210,medium,after_conflict,58828,9.904654246277284,10,10,0.00023798191337458352,1618
37,topk10_topk210,large,raw,2614,320.1453710788064,261,500,0.0,1618
37,topk10_topk210,large,expanded,2614,320.1453710788064,261,500,0.0,1618
37,topk10_topk210,large,before_conflict,2614,10.0,10,10,0.0,1618
37,topk10_topk210,large,after_conflict,2614,9.95715378729916,10,10,0.0,1618
38,topk10_topk210,small,raw,476083,4.125627254071244,2,11,0.16898944091681492,1618
38,topk10_topk210,small,expanded,476083,5.861349806651361,5,11,0.0,1618
38,topk10_topk210,small,before_conflict,476083,4.344042950493926,3,10,0.022960282135678023,1618
38,topk10_topk210,small,after_conflict,476083,3.759109230953426,3,10,0.08609633194211934,1618
38,topk10_topk210,medium,raw,59067,50.80599996614015,38,98,0.0,1618
38,topk10_topk210,medium,expanded,59067,50.80630470482672,38,98,0.0,1618
38,topk10_topk210,medium,before_conflict,59067,9.999475172262008,10,10,0.0,1618
38,topk10_topk210,medium,after_conflict,59067,9.902957658252493,10,10,0.0002200890514161884,1618
38,topk10_topk210,large,raw,2636,317.6069802731411,265,490,0.0,1618
38,topk10_topk210,large,expanded,2636,317.6069802731411,265,490,0.0,1618
38,topk10_topk210,large,before_conflict,2636,10.0,10,10,0.0,1618
38,topk10_topk210,large,after_conflict,2636,9.95144157814871,10,10,0.00037936267071320183,1618
39,topk10_topk210,small,raw,477160,4.169178053483108,2,11,0.1673589571632157,1618
39,topk10_topk210,small,expanded,477160,5.891080559979881,5,11,0.0,1618
39,topk10_topk210,small,before_conflict,477160,4.371338754296253,3,10,0.022795288792019447,1618
39,topk10_topk210,small,after_conflict,477160,3.788630648000671,3,10,0.08503437002263392,1618
39,topk10_topk210,medium,raw,60411,50.84693185015974,38,99,0.0,1618
39,topk10_topk210,medium,expanded,60411,50.847891940209564,38,99,0.0,1618
39,topk10_topk210,medium,before_conflict,60411,9.99970204101902,10,10,1.655327672112695e-05,1618
39,topk10_topk210,medium,after_conflict,60411,9.909155617354456,10,10,0.00021519259737465033,1618
39,topk10_topk210,large,raw,2643,319.68142262580403,263,490,0.0,1618
39,topk10_topk210,large,expanded,2643,319.68142262580403,263,490,0.0,1618
39,topk10_topk210,large,before_conflict,2643,10.0,10,10,0.0,1618
39,topk10_topk210,large,after_conflict,2643,9.949300037835792,10,10,0.00037835792659856227,1618
40,topk10_topk210,small,raw,481969,4.0559330579352615,2,11,0.1727911961142729,1618
40,topk10_topk210,small,expanded,481969,5.8239409588583495,5,11,0.0,1618
40,topk10_topk210,small,before_conflict,481969,4.300583647496,3,10,0.02288528930283898,1618
40,topk10_topk210,small,after_conflict,481969,3.7172826468092346,3,10,0.08727739750896842,1618
40,topk10_topk210,medium,raw,59273,51.0013328159533,38,98,0.0,1618
40,topk10_topk210,medium,expanded,59273,51.00183894859379,38,98,0.0,1618
40,topk10_topk210,medium,before_conflict,59273,9.999881902383885,10,10,0.0,1618
40,topk10_topk210,medium,after_conflict,59273,9.916724309550723,10,10,0.0002699374082634589,1618
40,topk10_topk210,large,raw,2700,315.89185185185187,259,488,0.0,1618
40,topk10_topk210,large,expanded,2700,315.89185185185187,259,488,0.0,1618
40,topk10_topk210,large,before_conflict,2700,10.0,10,10,0.0,1618
40,topk10_topk210,large,after_conflict,2700,9.952222222222222,10,10,0.0007407407407407407,1618
41,topk10_topk210,small,raw,478668,4.102605563772803,2,11,0.16986721485455472,1618
41,topk10_topk210,small,expanded,478668,5.855453048877301,5,11,0.0,1618
41,topk10_topk210,small,before_conflict,478668,4.332299213651216,3,10,0.022901050414901352,1618
41,topk10_topk210,small,after_conflict,478668,3.752481887237083,3,10,0.08481243784836254,1618
41,topk10_topk210,medium,raw,59208,50.736522091609245,38,99,0.0,1618
41,topk10_topk210,medium,expanded,59208,50.736690987704364,38,99,0.0,1618
41,topk10_topk210,medium,before_conflict,59208,9.999763545466829,10,10,0.0,1618
41,topk10_topk210,medium,after_conflict,59208,9.911329550060803,10,10,0.00035468179975678963,1618
41,topk10_topk210,large,raw,2708,317.6658050221566,261,488,0.0,1618
41,topk10_topk210,large,expanded,2708,317.6658050221566,261,488,0.0,1618
41,topk10_topk210,large,before_conflict,2708,10.0,10,10,0.0,1618
41,topk10_topk210,large,after_conflict,2708,9.943500738552437,10,10,0.0007385524372230429,1618
42,topk10_topk210,small,raw,475513,4.155861143649069,2,11,0.16836973962856958,1618
42,topk10_topk210,small,expanded,475513,5.88818602225386,5,11,0.0,1618
42,topk10_topk210,small,before_conflict,475513,4.361891262699443,3,10,0.022304332373668016,1618
42,topk10_topk210,small,after_conflict,475513,3.7756948811073516,3,10,0.08548872480878546,1618
42,topk10_topk210,medium,raw,59914,50.82075975564977,38,98,0.0,1618
42,topk10_topk210,medium,expanded,59914,50.82106018626698,38,98,0.0,1618
42,topk10_topk210,medium,before_conflict,59914,9.999833094101545,10,10,0.0,1618
42,topk10_topk210,medium,after_conflict,59914,9.91355943519044,10,10,0.00023366825783623194,1618
42,topk10_topk210,large,raw,2684,318.5048435171386,260,502,0.0,1618
42,topk10_topk210,large,expanded,2684,318.5048435171386,260,502,0.0,1618
42,topk10_topk210,large,before_conflict,2684,10.0,10,10,0.0,1618
42,topk10_topk210,large,after_conflict,2684,9.969821162444113,10,10,0.0,1618
43,topk10_topk210,small,raw,478822,4.12179682637807,2,11,0.17003186988066546,1618
43,topk10_topk210,small,expanded,478822,5.865762224793347,5,11,0.0,1618
43,topk10_topk210,small,before_conflict,478822,4.344938202505315,3,10,0.02269736979503866,1618
43,topk10_topk210,small,after_conflict,478822,3.773978639243811,3,10,0.08400825358901638,1618
43,topk10_topk210,medium,raw,58742,50.629055871437814,38,98,0.0,1618
43,topk10_topk210,medium,expanded,58742,50.629055871437814,38,98,0.0,1618
43,topk10_topk210,medium,before_conflict,58742,9.99984678764768,10,10,0.0,1618
43,topk10_topk210,medium,after_conflict,58742,9.915869394981444,10,10,0.0002383303258316026,1618
43,topk10_topk210,large,raw,2647,320.90970910464677,264,495,0.0,1618
43,topk10_topk210,large,expanded,2647,320.90970910464677,264,495,0.0,1618
43,topk10_topk210,large,before_conflict,2647,10.0,10,10,0.0,1618
43,topk10_topk210,large,after_conflict,2647,9.956554590102002,10,10,0.00037778617302606723,1618
44,topk10_topk210,small,raw,472316,4.1672926599988145,2,11,0.16709364069817664,1618
44,topk10_topk210,small,expanded,472316,5.8838447141320644,5,11,0.0,1618
44,topk10_topk210,small,before_conflict,472316,4.375710329525148,3,10,0.021737565528163347,1618
44,topk10_topk210,small,after_conflict,472316,3.791389662852836,3,10,0.08417881248994318,1618
44,topk10_topk210,medium,raw,60958,50.897158699432396,38,99,0.0,1618
44,topk10_topk210,medium,expanded,60958,50.897732865251484,38,99,0.0,1618
44,topk10_topk210,medium,before_conflict,60958,9.999950785786936,10,10,0.0,1618
44,topk10_topk210,medium,after_conflict,60958,9.908559992125726,10,10,0.00024607106532366547,1618
44,topk10_topk210,large,raw,2743,315.7178271965002,260,480,0.0,1618
44,topk10_topk210,large,expanded,2743,315.7178271965002,260,480,0.0,1618
44,topk10_topk210,large,before_conflict,2743,10.0,10,10,0.0,1618
44,topk10_topk210,large,after_conflict,2743,9.970105723660225,10,10,0.0,1618
45,topk10_topk210,small,raw,480779,4.071991497132778,2,11,0.17241185659107408,1618
45,topk10_topk210,small,expanded,480779,5.834913754552508,5,11,0.0,1618
45,topk10_topk210,small,before_conflict,480779,4.320340530680417,3,10,0.023000172636492025,1618
45,topk10_topk210,small,after_conflict,480779,3.73837667618594,3,10,0.08673215760255752,1618
45,topk10_topk210,medium,raw,58392,50.46412179750651,38,98,0.0,1618
45,topk10_topk210,medium,expanded,58392,50.46525208932731,38,98,0.0,1618
45,topk10_topk210,medium,before_conflict,58392,9.999982874366351,10,10,0.0,1618
45,topk10_topk210,medium,after_conflict,58392,9.915108234004657,10,10,0.00023975887107822988,1618
45,topk10_topk210,large,raw,2491,320.3460457647531,261,493,0.0,1618
45,topk10_topk210,large,expanded,2491,320.3460457647531,261,493,0.0,1618
45,topk10_topk210,large,before_conflict,2491,10.0,10,10,0.0,1618
45,topk10_topk210,large,after_conflict,2491,9.967884383781614,10,10,0.0004014452027298274,1618
46,topk10_topk210,small,raw,473018,4.132548867062141,2,11,0.16876736191857392,1618
46,topk10_topk210,small,expanded,473018,5.8688971667040155,5,11,0.0,1618
46,topk10_topk210,small,before_conflict,473018,4.354593271292002,3,10,0.02260801914514881,1618
46,topk10_topk210,small,after_conflict,473018,3.7721016959185487,3,10,0.0855823668443907,1618
46,topk10_topk210,medium,raw,59413,50.95689495564944,38,99,0.0,1618
46,topk10_topk210,medium,expanded,59413,50.95718108831401,38,99,0.0,1618
46,topk10_topk210,medium,before_conflict,59413,9.999899012000741,10,10,0.0,1618
46,topk10_topk210,medium,after_conflict,59413,9.921532324575429,10,10,0.0001851446653089391,1618
46,topk10_topk210,large,raw,2659,319.53629183903723,260,500,0.0,1618
46,topk10_topk210,large,expanded,2659,319.53629183903723,260,500,0.0,1618
46,topk10_topk210,large,before_conflict,2659,10.0,10,10,0.0,1618
46,topk10_topk210,large,after_conflict,2659,9.975178638585934,10,10,0.000376081233546446,1618
47,topk10_topk210,small,raw,472376,4.147448219215201,2,11,0.16748522363540908,1618
47,topk10_topk210,small,expanded,472376,5.870143699087168,5,11,0.0,1618
47,topk10_topk210,small,before_conflict,472376,4.364133656239945,3,10,0.021957085033956002,1618
47,topk10_topk210,small,after_conflict,472376,3.7792373024878487,3,10,0.084019933273494,1618
47,topk10_topk210,medium,raw,60005,50.661611532372305,38,98,0.0,1618
47,topk10_topk210,medium,expanded,60005,50.661611532372305,38,98,0.0,1618
47,topk10_topk210,medium,before_conflict,60005,9.999833347221065,10,10,0.0,1618
47,topk10_topk210,medium,after_conflict,60005,9.914473793850512,10,10,0.0002999750020831597,1618
47,topk10_topk210,large,raw,2575,321.0869902912621,264,490,0.0,1618
47,topk10_topk210,large,expanded,2575,321.0869902912621,264,490,0.0,1618
47,topk10_topk210,large,before_conflict,2575,10.0,10,10,0.0,1618
47,topk10_topk210,large,after_conflict,2575,9.96388349514563,10,10,0.0011650485436893205,1618
48,topk10_topk210,small,raw,474338,4.136824374180437,2,11,0.17001800403931375,1618
48,topk10_topk210,small,expanded,474338,5.8797418718297925,5,11,0.0,1618
48,topk10_topk210,small,before_conflict,474338,4.357555161087663,3,10,0.02224152397657367,1618
48,topk10_topk210,small,after_conflict,474338,3.7790056879271745,3,10,0.08458736175469812,1618
48,topk10_topk210,medium,raw,58144,51.141527930654924,38,99,0.0,1618
48,topk10_topk210,medium,expanded,58144,51.14204389102917,38,99,0.0,1618
48,topk10_topk210,medium,before_conflict,58144,9.999466840946615,10,10,0.0,1618
48,topk10_topk210,medium,after_conflict,58144,9.920542102366538,10,10,0.0002235828288387452,1618
48,topk10_topk210,large,raw,2626,317.75818735719724,261,501,0.0,1618
48,topk10_topk210,large,expanded,2626,317.75818735719724,261,501,0.0,1618
48,topk10_topk210,large,before_conflict,2626,10.0,10,10,0.0,1618
48,topk10_topk210,large,after_conflict,2626,9.95163747143945,10,10,0.0003808073115003808,1618
49,topk10_topk210,small,raw,480375,4.099364038511579,2,11,0.1694592766068176,1618
49,topk10_topk210,small,expanded,480375,5.839036169659121,5,11,0.0,1618
49,topk10_topk210,small,before_conflict,480375,4.32696539162113,3,10,0.021991152745251107,1618
49,topk10_topk210,small,after_conflict,480375,3.7495456674473067,3,10,0.08456310174342961,1618
49,topk10_topk210,medium,raw,60030,50.65314009661836,38,98,0.0,1618
49,topk10_topk210,medium,expanded,60030,50.653406630018324,38,98,0.0,1618
49,topk10_topk210,medium,before_conflict,60030,9.999650174912544,10,10,0.0,1618
49,topk10_topk210,medium,after_conflict,60030,9.918507412960187,10,10,0.0001999000499750125,1618
49,topk10_topk210,large,raw,2592,313.94984567901236,259,486,0.0,1618
49,topk10_topk210,large,expanded,2592,313.94984567901236,259,486,0.0,1618
49,topk10_topk210,large,before_conflict,2592,10.0,10,10,0.0,1618
49,topk10_topk210,large,after_conflict,2592,9.963348765432098,10,10,0.0,1618
50,topk10_topk210,small,raw,480573,4.148141905600189,2,11,0.16603304804889163,1618
50,topk10_topk210,small,expanded,480573,5.868459110270448,5,11,0.0,1618
50,topk10_topk210,small,before_conflict,480573,4.365022587619363,3,10,0.02112478229113995,1618
50,topk10_topk210,small,after_conflict,480573,3.7796942400009987,3,10,0.08337547053205237,1618
50,topk10_topk210,medium,raw,60244,50.73360002655866,38,98,0.0,1618
50,topk10_topk210,medium,expanded,60244,50.73374941902928,38,98,0.0,1618
50,topk10_topk210,medium,before_conflict,60244,9.999634818405152,10,10,0.0,1618
50,topk10_topk210,medium,after_conflict,60244,9.914066131066994,10,10,0.00028218577783679704,1618
50,topk10_topk210,large,raw,2657,311.90666164847573,255,474,0.0,1618
50,topk10_topk210,large,expanded,2657,311.90666164847573,255,474,0.0,1618
50,topk10_topk210,large,before_conflict,2657,10.0,10,10,0.0,1618
50,topk10_topk210,large,after_conflict,2657,9.976665412118932,10,10,0.0,1618
51,topk10_topk210,small,raw,480566,4.1363746082744095,2,11,0.16740052354931476,1618
51,topk10_topk210,small,expanded,480566,5.862597437188648,5,11,0.0,1618
51,topk10_topk210,small,before_conflict,480566,4.357463907142828,3,10,0.021664037822068143,1618
51,topk10_topk210,small,after_conflict,480566,3.779946979187042,3,10,0.08391355193667467,1618
51,topk10_topk210,medium,raw,59535,50.98071722516167,38,100,0.0,1618
51,topk10_topk210,medium,expanded,59535,50.980868396741414,38,100,0.0,1618
51,topk10_topk210,medium,before_conflict,59535,9.999865625262451,10,10,0.0,1618
51,topk10_topk210,medium,after_conflict,59535,9.922549760645,10,10,0.0001511715797430083,1618
51,topk10_topk210,large,raw,2683,324.0074543421543,265,495,0.0,1618
51,topk10_topk210,large,expanded,2683,324.0074543421543,265,495,0.0,1618
51,topk10_topk210,large,before_conflict,2683,10.0,10,10,0.0,1618
51,topk10_topk210,large,after_conflict,2683,9.989191203876258,10,10,0.0,1618
52,topk10_topk210,small,raw,480672,4.109785883096998,2,11,0.16973112642300778,1618
52,topk10_topk210,small,expanded,480672,5.854054323946475,5,11,0.0,1618
52,topk10_topk210,small,before_conflict,480672,4.3374525664070305,3,10,0.022210571866054192,1618
52,topk10_topk210,small,after_conflict,480672,3.7620206710605153,3,10,0.08540751281539179,1618
52,topk10_topk210,medium,raw,58342,50.65369716499263,38,99,0.0,1618
52,topk10_topk210,medium,expanded,58342,50.65439991772651,38,99,0.0,1618
52,topk10_topk210,medium,before_conflict,58342,9.999451510061363,10,10,0.0,1618
52,topk10_topk210,medium,after_conflict,58342,9.916201021562511,10,10,0.0001885434164067053,1618
52,topk10_topk210,large,raw,2701,326.70529433543135,264,503,0.0,1618
52,topk10_topk210,large,expanded,2701,326.70529433543135,264,503,0.0,1618
52,topk10_topk210,large,before_conflict,2701,10.0,10,10,0.0,1618
52,topk10_topk210,large,after_conflict,2701,9.968530174009626,10,10,0.0,1618
53,topk10_topk210,small,raw,484488,4.08343653506382,2,11,0.16963474843546178,1618
53,topk10_topk210,small,expanded,484488,5.831139264543188,5,11,0.0,1618
53,topk10_topk210,small,before_conflict,484488,4.3298574990505445,3,10,0.02163933884843381,1618
53,topk10_topk210,small,after_conflict,484488,3.751341622496326,3,10,0.08459652251448953,1618
53,topk10_topk210,medium,raw,59280,50.573515519568154,38,98,0.0,1618
53,topk10_topk210,medium,expanded,59280,50.573515519568154,38,98,0.0,1618
53,topk10_topk210,medium,before_conflict,59280,9.999595141700405,10,10,0.0,1618
53,topk10_topk210,medium,after_conflict,59280,9.918488529014844,10,10,0.0002699055330634278,1618
53,topk10_topk210,large,raw,2671,317.1733433171097,264,487,0.0,1618
53,topk10_topk210,large,expanded,2671,317.1733433171097,264,487,0.0,1618
53,topk10_topk210,large,before_conflict,2671,10.0,10,10,0.0,1618
53,topk10_topk210,large,after_conflict,2671,9.972669412205166,10,10,0.0,1618
54,topk10_topk210,small,raw,478670,4.110535441953747,2,11,0.17104685900516012,1618
54,topk10_topk210,small,expanded,478670,5.85391814820231,5,11,0.0,1618
54,topk10_topk210,small,before_conflict,478670,4.3357093613554225,3,10,0.022512378047506634,1618
54,topk10_topk210,small,after_conflict,478670,3.759017694862849,3,10,0.08505859987047444,1618
54,topk10_topk210,medium,raw,59393,50.4297644503561,38,98,0.0,1618
54,topk10_topk210,medium,expanded,59393,50.43005067937299,38,98,0.0,1618
54,topk10_topk210,medium,before_conflict,59393,9.999781118987086,10,10,0.0,1618
54,topk10_topk210,medium,after_conflict,59393,9.91669051908474,10,10,0.00018520701092721365,1618
54,topk10_topk210,large,raw,2692,324.22288261515604,264,504,0.0,1618
54,topk10_topk210,large,expanded,2692,324.22288261515604,264,504,0.0,1618
54,topk10_topk210,large,before_conflict,2692,10.0,10,10,0.0,1618
54,topk10_topk210,large,after_conflict,2692,9.967682020802377,10,10,0.0003714710252600297,1618
55,topk10_topk210,small,raw,471509,4.156622673162124,2,11,0.16674549160249327,1618
55,topk10_topk210,small,expanded,471509,5.881306613447463,5,11,0.0,1618
55,topk10_topk210,small,before_conflict,471509,4.372238918027016,3,10,0.021191536110657484,1618
55,topk10_topk210,small,after_conflict,471509,3.7941290622236266,3,10,0.08283829152783934,1618
55,topk10_topk210,medium,raw,59185,50.75372138210695,38,98,0.0,1618
55,topk10_topk210,medium,expanded,59185,50.75372138210695,38,98,0.0,1618
55,topk10_topk210,medium,before_conflict,59185,9.99984793444285,10,10,0.0,1618
55,topk10_topk210,medium,after_conflict,59185,9.918475965193883,10,10,0.00020275407620174032,1618
55,topk10_topk210,large,raw,2721,317.7398015435502,260,497,0.0,1618
55,topk10_topk210,large,expanded,2721,317.7398015435502,260,497,0.0,1618
55,topk10_topk210,large,before_conflict,2721,10.0,10,10,0.0,1618
55,topk10_topk210,large,after_conflict,2721,9.970231532524807,10,10,0.0011025358324145535,1618
56,topk10_topk210,small,raw,473099,4.1515327658693,2,11,0.16659937983381914,1618
56,topk10_topk210,small,expanded,473099,5.875229074675702,5,11,0.0,1618
56,topk10_topk210,small,before_conflict,473099,4.371207717623584,3,10,0.021781910340119087,1618
56,topk10_topk210,small,after_conflict,473099,3.796372429449227,3,10,0.08247111069776093,1618
56,topk10_topk210,medium,raw,59793,50.920408743498406,38,98,0.0,1618
56,topk10_topk210,medium,expanded,59793,50.92057598715569,38,98,0.0,1618
56,topk10_topk210,medium,before_conflict,59793,9.999799307611259,10,10,0.0,1618
56,topk10_topk210,medium,after_conflict,59793,9.914538491127724,10,10,0.00021741675446958675,1618
56,topk10_topk210,large,raw,2684,311.32302533532044,260,470,0.0,1618
56,topk10_topk210,large,expanded,2684,311.32302533532044,260,470,0.0,1618
56,topk10_topk210,large,before_conflict,2684,10.0,10,10,0.0,1618
56,topk10_topk210,large,after_conflict,2684,9.97839046199702,10,10,0.0,1618
57,topk10_topk210,small,raw,480292,4.152088729356309,2,11,0.16662571935405962,1618
57,topk10_topk210,small,expanded,480292,5.86905465841613,5,11,0.0,1618
57,topk10_topk210,small,before_conflict,480292,4.364936330399007,3,10,0.021153798106152092,1618
57,topk10_topk210,small,after_conflict,480292,3.7914601950480122,3,10,0.08260391595112973,1618
57,topk10_topk210,medium,raw,59310,50.78877086494689,38,98,0.0,1618
57,topk10_topk210,medium,expanded,59310,50.78925982127803,38,98,0.0,1618
57,topk10_topk210,medium,before_conflict,59310,9.999730230989716,10,10,0.0,1618
57,topk10_topk210,medium,after_conflict,59310,9.92023267577137,10,10,0.0002360478839993256,1618
57,topk10_topk210,large,raw,2680,321.5567164179104,264,502,0.0,1618
