epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
24,16569.9,1.64999,1.32188,1.03652,0.99987,0.38236,0.29269,0.26719,0.14637,1.53475,1.20892,1.01717,0,0.0243075,0.0081025,0.0243075,0.0081025,0.0243075,0.0081025,0.0243075,0.0081025,0.0121537,0.00405125,0.048615,0.016205
25,17227.5,1.65002,1.31981,1.03508,1.00006,0.39148,0.29416,0.26809,0.14756,1.52337,1.20278,1.01238,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.01203,0.00401,0.04812,0.01604
26,17890.2,1.64273,1.30972,1.03238,0.99959,0.38571,0.30221,0.27076,0.14939,1.52247,1.19619,1.00906,0,0.0238125,0.0079375,0.0238125,0.0079375,0.0238125,0.0079375,0.0238125,0.0079375,0.0119062,0.00396875,0.047625,0.015875
27,18556.1,1.63329,1.29741,1.02827,0.99934,0.39568,0.3024,0.27581,0.15313,1.50986,1.18191,1.00634,0,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.0117825,0.0039275,0.04713,0.01571
28,19216.6,1.62771,1.28714,1.02541,1.00041,0.37633,0.31344,0.27728,0.15382,1.50174,1.17589,1.0055,0,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0116587,0.00388625,0.046635,0.015545
29,19887.9,1.62089,1.27678,1.02423,0.99974,0.40334,0.30565,0.27971,0.15563,1.50299,1.17458,1.00333,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.011535,0.003845,0.04614,0.01538
30,20556.5,1.61313,1.27445,1.02295,0.99966,0.39939,0.31112,0.28782,0.1594,1.49465,1.16301,1.00122,0,0.0228225,0.0076075,0.0228225,0.0076075,0.0228225,0.0076075,0.0228225,0.0076075,0.0114112,0.00380375,0.045645,0.015215
31,21248.9,1.60727,1.26641,1.01851,0.99986,0.37832,0.31501,0.28448,0.15807,1.48745,1.15578,0.9989,0,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.0112875,0.0037625,0.04515,0.01505
32,21920,1.60235,1.25446,1.01681,0.99986,0.40666,0.31371,0.29195,0.16172,1.48103,1.14874,0.99501,0,0.0223275,0.0074425,0.0223275,0.0074425,0.0223275,0.0074425,0.0223275,0.0074425,0.0111638,0.00372125,0.044655,0.014885
33,22596.5,1.59884,1.24687,1.01603,0.99987,0.41319,0.31813,0.29581,0.16516,1.48034,1.14814,0.99385,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.01104,0.00368,0.04416,0.01472
34,23263.9,1.59126,1.24193,1.01168,0.99995,0.42051,0.32127,0.29952,0.1657,1.47204,1.13391,0.99152,0,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0109162,0.00363875,0.043665,0.014555
35,23944.2,1.59357,1.23487,1.00827,1.0002,0.41956,0.31995,0.29778,0.16664,1.47034,1.13248,0.99193,0,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.0107925,0.0035975,0.04317,0.01439
