epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
39,5421,1.56125,1.20924,0.99536,1.00005,0.42307,0.32289,0.30579,0.17029,1.45151,1.11373,0.97673,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.0102975,0.0034325,0.04119,0.01373
40,6050.16,1.56897,1.20389,0.99231,1.00006,0.41401,0.32712,0.30415,0.16884,1.45392,1.11393,0.97577,0,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0101738,0.00339125,0.040695,0.013565
41,6759.87,1.55821,1.20007,0.98964,1.00035,0.40991,0.32911,0.3054,0.17043,1.45372,1.11673,0.97643,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.01005,0.00335,0.0402,0.0134
42,7447.16,1.55295,1.19593,0.99176,0.99924,0.40964,0.32909,0.30344,0.16801,1.44704,1.11013,0.97405,0,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.00992625,0.00330875,0.039705,0.013235
43,8093.48,1.55437,1.18905,0.98786,1.00049,0.42006,0.33024,0.30788,0.17188,1.4454,1.10197,0.9721,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.0098025,0.0032675,0.03921,0.01307
44,8743.7,1.54621,1.18649,0.98934,0.99962,0.42021,0.33775,0.31317,0.17414,1.4382,1.09882,0.97031,0,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.00967875,0.00322625,0.038715,0.012905
45,9402.63,1.54293,1.18229,0.98226,1.00015,0.42121,0.33688,0.31427,0.17613,1.43955,1.09426,0.97057,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.009555,0.003185,0.03822,0.01274
46,10054.5,1.53598,1.17469,0.98439,1.00007,0.41808,0.33894,0.31338,0.17431,1.43593,1.09316,0.96986,0,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.00943125,0.00314375,0.037725,0.012575
47,10717.6,1.53204,1.16465,0.98102,0.99968,0.43039,0.33554,0.31822,0.17832,1.43067,1.08874,0.96814,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.0093075,0.0031025,0.03723,0.01241
48,11375.2,1.53407,1.16859,0.98143,1.00002,0.42451,0.33938,0.31833,0.17789,1.42922,1.08569,0.96841,0,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.00918375,0.00306125,0.036735,0.012245
49,12030.5,1.52858,1.15943,0.9803,0.99995,0.42348,0.34134,0.32094,0.17965,1.42686,1.07931,0.96568,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.00906,0.00302,0.03624,0.01208
50,12699.2,1.52449,1.15378,0.97854,0.99995,0.42677,0.3481,0.32259,0.18106,1.42679,1.07964,0.96712,0,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.00893625,0.00297875,0.035745,0.011915
51,13366.3,1.51338,1.14338,0.97568,0.99999,0.42839,0.33924,0.32161,0.18123,1.42157,1.0762,0.9637,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.0088125,0.0029375,0.03525,0.01175
52,14045.1,1.524,1.14927,0.97591,1.00014,0.43952,0.34373,0.32491,0.18134,1.42237,1.07193,0.9643,0,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.00868875,0.00289625,0.034755,0.011585
53,14715.4,1.52682,1.14851,0.97668,1.00021,0.43435,0.33639,0.31901,0.17823,1.42191,1.07221,0.9635,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.008565,0.002855,0.03426,0.01142
54,15395.5,1.51453,1.14156,0.97451,0.99951,0.43176,0.34484,0.32451,0.18199,1.41857,1.0709,0.96283,0,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.00844125,0.00281375,0.033765,0.011255
55,16064.6,1.51148,1.14077,0.97349,1.00015,0.44132,0.3441,0.32762,0.18331,1.41655,1.06859,0.96274,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.0083175,0.0027725,0.03327,0.01109
56,16736.2,1.50381,1.13266,0.97036,1.00002,0.42968,0.34478,0.3292,0.18463,1.41563,1.06687,0.96211,0,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.00819375,0.00273125,0.032775,0.010925
57,17405.5,1.50289,1.12724,0.9693,1.0001,0.43765,0.34421,0.32896,0.18577,1.41266,1.0633,0.96131,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.00807,0.00269,0.03228,0.01076
58,18079.7,1.50153,1.12141,0.9692,1.00011,0.43617,0.34915,0.32948,0.18629,1.41332,1.06456,0.96077,0,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.00794625,0.00264875,0.031785,0.010595
59,18747.3,1.48939,1.116,0.9682,0.9996,0.43323,0.3539,0.33266,0.18716,1.40799,1.05622,0.95938,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.0078225,0.0026075,0.03129,0.01043
60,19421.7,1.49571,1.11784,0.96919,1.00002,0.4397,0.35188,0.33235,0.18693,1.40584,1.05755,0.9581,0,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.00769875,0.00256625,0.030795,0.010265
61,20093.7,1.50093,1.11626,0.96787,1.00013,0.43919,0.35033,0.333,0.18747,1.40682,1.05494,0.95865,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.007575,0.002525,0.0303,0.0101
62,20762.6,1.49045,1.11114,0.96547,0.99978,0.4379,0.35336,0.33364,0.18821,1.40566,1.05404,0.95878,0,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.00745125,0.00248375,0.029805,0.009935
63,21429.1,1.49226,1.11015,0.96382,1.0002,0.44008,0.35489,0.33562,0.19048,1.40259,1.05236,0.95764,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.0073275,0.0024425,0.02931,0.00977
64,22094.8,1.49743,1.11185,0.9656,0.99998,0.43501,0.35847,0.33538,0.18867,1.39946,1.05055,0.95621,0,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.00720375,0.00240125,0.028815,0.009605
65,22758.6,1.49165,1.10393,0.96273,1.0001,0.44681,0.35567,0.33571,0.19007,1.40056,1.04852,0.9572,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.00708,0.00236,0.02832,0.00944
66,23428.1,1.48645,1.10133,0.96163,1.00023,0.44715,0.3542,0.33933,0.19216,1.39661,1.04515,0.95543,0,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.00695625,0.00231875,0.027825,0.009275
67,24086.4,1.48171,1.09696,0.96378,0.99982,0.45092,0.35113,0.33993,0.19235,1.39683,1.04474,0.95545,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.0068325,0.0022775,0.02733,0.00911
68,24750.5,1.47802,1.0931,0.9632,0.99977,0.44646,0.35443,0.34012,0.19325,1.39615,1.04258,0.95532,0,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.00670875,0.00223625,0.026835,0.008945
69,25422,1.48477,1.09679,0.9618,0.99996,0.4483,0.36034,0.34281,0.19471,1.39346,1.04157,0.95387,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.006585,0.002195,0.02634,0.00878
70,26089.2,1.47844,1.09528,0.96254,1.00015,0.45163,0.35567,0.34326,0.19533,1.39251,1.04029,0.95344,0,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.00646125,0.00215375,0.025845,0.008615
71,26754.7,1.47972,1.08968,0.95737,1.00035,0.44601,0.35847,0.34217,0.19383,1.39182,1.039,0.95287,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.0063375,0.0021125,0.02535,0.00845
72,27418.6,1.47219,1.08771,0.95908,0.99921,0.44528,0.36165,0.34206,0.19419,1.39137,1.03685,0.95265,0,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.00621375,0.00207125,0.024855,0.008285
