epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
24,4732.38,1.68733,1.33892,0.98194,0.99965,0.39141,0.29191,0.2646,0.14507,1.57129,1.22648,0.95879,0,0.0243075,0.0081025,0.0243075,0.0081025,0.0243075,0.0081025,0.0243075,0.0081025,0.0121537,0.00405125,0.048615,0.016205
25,5466.31,1.68098,1.33344,0.98079,0.99968,0.38487,0.28669,0.26039,0.14391,1.57084,1.21827,0.96022,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.01203,0.00401,0.04812,0.01604
26,6131.39,1.67319,1.31722,0.97501,0.99954,0.3749,0.29697,0.26919,0.14811,1.56972,1.2179,0.95811,0,0.0238125,0.0079375,0.0238125,0.0079375,0.0238125,0.0079375,0.0238125,0.0079375,0.0119062,0.00396875,0.047625,0.015875
27,6792.57,1.66487,1.30151,0.97054,1.00003,0.3952,0.30458,0.28077,0.15415,1.54992,1.19336,0.95308,0,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.0117825,0.0039275,0.04713,0.01571
28,7458.48,1.65233,1.29395,0.97006,1.00023,0.38949,0.30533,0.27789,0.15358,1.55613,1.20145,0.95125,0,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0116587,0.00388625,0.046635,0.015545
29,8127.66,1.65934,1.29427,0.96695,1.00008,0.38821,0.30518,0.28038,0.15533,1.54471,1.19223,0.95181,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.011535,0.003845,0.04614,0.01538
30,8785.3,1.64863,1.2839,0.9648,0.99959,0.39081,0.3055,0.28127,0.15483,1.53504,1.17847,0.94754,0,0.0228225,0.0076075,0.0228225,0.0076075,0.0228225,0.0076075,0.0228225,0.0076075,0.0114112,0.00380375,0.045645,0.015215
31,9442.07,1.63971,1.27277,0.96287,0.99949,0.40853,0.31233,0.2853,0.15773,1.53569,1.17548,0.94483,0,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.0112875,0.0037625,0.04515,0.01505
32,10098.6,1.63478,1.26617,0.96055,1.00032,0.38996,0.3138,0.28668,0.15994,1.53091,1.17278,0.94481,0,0.0223275,0.0074425,0.0223275,0.0074425,0.0223275,0.0074425,0.0223275,0.0074425,0.0111638,0.00372125,0.044655,0.014885
33,10760,1.6238,1.25067,0.95899,0.99945,0.38553,0.31965,0.28762,0.15936,1.52515,1.16601,0.94033,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.01104,0.00368,0.04416,0.01472
