phase,assigner_call,sample_index,gt_index,area_px,area_bin,positive_count
train,6,0,16,151.49070739746094,small,4
train,6,0,17,170.41905212402344,small,4
train,6,0,18,142.0131378173828,small,5
train,6,0,19,160.95504760742188,small,5
train,6,0,20,119.60206604003906,small,3
train,6,0,21,142.0128173828125,small,5
train,6,0,22,194.84364318847656,small,3
train,6,0,23,49.32912063598633,small,4
train,6,0,24,83.71023559570312,small,2
train,6,0,25,65.77796936035156,small,3
train,6,0,26,76.73666381835938,small,4
train,6,0,27,84.21792602539062,small,2
train,6,0,28,103.65194702148438,small,1
train,6,0,29,119.59140014648438,small,2
train,6,0,30,83.70997619628906,small,1
train,6,0,31,177.90020751953125,small,3
train,6,0,32,84.7159194946289,small,4
train,6,0,33,21.924068450927734,small,0
train,6,0,34,11.960450172424316,small,0
train,6,0,35,10.465987205505371,small,0
train,6,0,36,17.937318801879883,small,0
train,6,0,37,14.950958251953125,small,0
train,6,0,38,8.969941139221191,small,0
train,6,0,39,13.454912185668945,small,0
train,6,0,40,11.960417747497559,small,0
train,6,0,41,13.454879760742188,small,0
train,6,0,42,27.90312385559082,small,0
train,6,0,43,27.90312385559082,small,0
train,6,0,44,23.91846466064453,small,0
train,6,0,45,29.896013259887695,small,0
train,6,0,46,14.950958251953125,small,0
train,6,0,47,44.85210037231445,small,0
train,6,0,48,47.840980529785156,small,0
train,6,0,49,37.37017822265625,small,0
train,6,0,50,101.64826202392578,small,1
train,6,0,51,19.435895919799805,small,0
train,6,0,52,27.90312385559082,small,0
train,6,0,53,59.29747772216797,small,1
train,6,0,54,39.859718322753906,small,0
train,6,0,55,34.87660217285156,small,0
train,6,0,56,38.87179183959961,small,0
train,6,0,57,44.843502044677734,small,0
train,6,0,58,34.87709426879883,small,0
train,6,0,59,21.924068450927734,small,0
train,6,0,60,71.75505065917969,small,4
train,6,0,61,73.25218200683594,small,0
train,6,0,62,38.87179183959961,small,1
train,6,0,63,39.85955810546875,small,0
train,6,0,64,44.8514518737793,small,0
train,6,0,65,19.436176300048828,small,0
train,6,0,66,33.88289260864258,small,0
train,6,0,67,109.62886810302734,small,2
train,6,0,68,156.9775848388672,small,0
train,6,0,69,2137.775146484375,medium,10
train,6,0,70,98.6706314086914,small,4
train,6,0,71,39.8604621887207,small,0
train,6,0,72,429.05096435546875,small,8
train,6,0,73,2437.396728515625,medium,10
train,6,0,74,814.591064453125,small,10
train,6,0,75,19.931737899780273,small,0
train,6,0,76,17.936952590942383,small,0
train,6,0,77,15.945012092590332,small,0
train,6,0,78,17.937341690063477,small,0
train,6,0,79,11.960137367248535,small,0
train,6,0,80,13.952595710754395,small,0
train,6,0,81,35.882869720458984,small,1
train,6,0,82,59.80081558227539,small,3
train,6,0,83,62.78965377807617,small,0
train,6,1,0,1098.47216796875,medium,5
train,6,1,1,2873.150634765625,medium,10
train,6,1,2,719.0054321289062,small,10
train,6,1,3,706.1450805664062,small,10
train,6,1,4,907.313720703125,small,10
train,6,1,5,2807.53759765625,medium,10
train,6,1,6,1614.1998291015625,medium,5
train,6,1,7,826.2947998046875,small,10
train,6,1,8,1476.507080078125,medium,10
train,6,1,9,3477.99951171875,medium,10
train,6,1,10,2715.510498046875,medium,10
train,6,1,11,2375.25634765625,medium,10
train,6,1,12,1925.86865234375,medium,10
train,6,1,13,1694.807373046875,medium,8
train,6,1,14,2392.41357421875,medium,9
train,6,1,15,2364.566162109375,medium,6
train,6,1,16,2824.673095703125,medium,8
train,6,1,17,1459.4287109375,medium,10
train,6,1,18,1433.6968994140625,medium,10
train,6,1,19,1614.1998291015625,medium,8
train,6,1,20,1917.3214111328125,medium,10
train,6,1,21,1134.1190185546875,medium,7
train,6,1,22,1348.0987548828125,medium,10
train,6,1,23,1273.2337646484375,medium,10
train,6,1,24,862.3745727539062,small,9
train,6,1,25,1372.38232421875,medium,9
train,6,1,26,803.8922119140625,small,9
train,6,1,27,597.0244750976562,small,9
train,6,1,28,1137.712646484375,medium,10
train,6,1,29,1459.4127197265625,medium,7
train,6,1,30,1776.8155517578125,medium,10
train,6,1,31,1988.662109375,medium,10
train,6,1,32,1451.5609130859375,medium,10
train,6,1,33,941.5517578125,small,10
train,6,1,34,404.44451904296875,small,6
train,6,1,35,436.5173034667969,small,6
train,6,1,36,487.8802795410156,small,6
train,6,1,37,342.3839416503906,small,6
train,6,1,38,460.7766418457031,small,7
train,6,1,39,365.20196533203125,small,2
train,6,1,40,388.0348205566406,small,6
train,6,1,41,349.50457763671875,small,3
train,6,1,42,338.8074951171875,small,8
train,6,1,43,239.6641387939453,small,3
train,6,1,44,239.66552734375,small,3
train,6,1,45,149.79391479492188,small,2
train,6,1,46,239.66250610351562,small,3
train,6,1,47,192.59109497070312,small,3
train,6,1,48,1048.53125,medium,10
train,6,1,49,6861.91015625,medium,10
train,6,1,50,4065.790771484375,medium,9
train,6,1,51,4929.10400390625,medium,10
train,6,1,52,3148.598388671875,medium,7
train,6,1,53,1920.4376220703125,medium,10
train,6,1,54,1090.410888671875,medium,7
train,6,2,0,991.9189453125,small,10
train,6,2,1,1255.3165283203125,medium,10
train,6,2,2,75.77073669433594,small,1
train,6,2,3,143.2103729248047,small,3
train,6,2,4,4279.830078125,medium,8
train,6,2,5,58.45284652709961,small,3
train,6,2,6,81.87323760986328,small,2
train,6,2,7,1122.3397216796875,medium,10
train,6,2,8,120.71110534667969,small,3
train,6,2,9,71.17803955078125,small,2
train,6,2,10,153.90499877929688,small,2
train,6,2,11,77.0829849243164,small,4
train,6,2,12,65.5389633178711,small,3
train,6,2,13,97.09393310546875,small,2
train,6,2,14,65.07711791992188,small,1
train,6,2,15,205.4698486328125,small,3
train,6,2,16,154.2987060546875,small,2
train,6,2,17,141.04824829101562,small,3
train,6,2,18,80.36295318603516,small,3
train,6,2,19,73.47489929199219,small,2
train,6,2,20,81.80775451660156,small,4
train,6,2,21,102.6042251586914,small,3
train,6,2,22,40.93614196777344,small,0
train,6,2,23,74.39383697509766,small,2
train,6,2,24,1820.8812255859375,medium,10
train,6,2,25,99.19165802001953,small,3
train,6,2,26,55.10758590698242,small,1
train,6,2,27,25.584903717041016,small,0
train,6,2,28,75.31151580810547,small,4
train,6,2,29,58.58280563354492,small,0
train,6,2,30,46.12022018432617,small,1
train,6,2,31,54.84394836425781,small,1
train,6,2,32,72.42642974853516,small,3
train,6,2,33,70.52417755126953,small,2
train,6,2,34,833.0965576171875,small,10
train,6,2,35,724.9188842773438,small,10
train,6,2,36,51.1696891784668,small,5
train,6,2,37,43.29825210571289,small,4
train,6,2,38,38.57563781738281,small,1
train,6,2,39,60.61734390258789,small,1
train,6,2,40,415.073974609375,small,8
train,6,2,41,793.8053588867188,small,10
train,6,2,42,40.674705505371094,small,1
train,6,2,43,53.72924041748047,small,0
train,6,2,44,48.54701232910156,small,0
train,6,2,45,86.98914337158203,small,2
train,6,2,46,312.92730712890625,small,6
train,6,2,47,80.6914291381836,small,4
train,6,2,48,27.882043838500977,small,1
train,6,2,49,51.43327331542969,small,0
train,6,2,50,46.183963775634766,small,2
train,6,2,51,31.48950958251953,small,2
train,6,2,52,28.4720401763916,small,0
train,6,2,53,366.0665283203125,small,5
train,6,2,54,114.8042984008789,small,2
train,6,2,55,4241.9228515625,medium,2
train,6,3,0,9.67792797088623,small,1
train,6,3,1,8.987058639526367,small,0
train,6,3,2,8.296148300170898,small,0
train,6,3,3,41.937992095947266,small,1
train,6,3,4,16.936519622802734,small,0
train,6,3,5,62.215911865234375,small,0
train,6,3,6,110.83189392089844,small,1
train,6,3,7,42.399757385253906,small,1
train,6,3,8,46.088035583496094,small,1
train,6,3,9,74.42535400390625,small,4
train,7,0,0,204.14913940429688,small,4
train,7,0,1,188.54580688476562,small,3
train,7,0,2,161.60365295410156,small,3
train,7,0,3,124.7512435913086,small,2
train,7,0,4,99.23070526123047,small,2
train,7,0,5,211.9419403076172,small,4
train,7,0,6,95.6983642578125,small,2
train,7,0,7,159.4822235107422,small,4
train,7,0,8,191.38369750976562,small,2
train,7,0,9,170.10800170898438,small,4
train,7,0,10,163.0310516357422,small,3
train,7,0,11,80.81037139892578,small,0
train,7,0,12,102.06507873535156,small,3
train,7,0,13,127.5911865234375,small,3
train,7,0,14,89.31729888916016,small,0
train,7,0,15,187.12376403808594,small,2
train,7,0,16,155.9426727294922,small,2
train,7,0,17,127.59617614746094,small,4
train,7,0,18,2098.05712890625,medium,10
train,7,0,19,1556.5345458984375,medium,10
train,7,0,20,1233.3502197265625,medium,10
train,7,0,21,2237.74951171875,medium,10
train,7,0,22,2239.81396484375,medium,10
train,7,0,23,1658.59716796875,medium,10
train,7,0,24,1831.566650390625,medium,10
train,7,0,25,211.9320068359375,small,5
train,7,0,26,170.12713623046875,small,2
train,7,0,27,99.05318450927734,small,2
train,7,0,28,64.84026336669922,small,2
train,7,0,29,178.61270141601562,small,3
train,7,0,30,260.8541259765625,small,3
train,7,0,31,277.15869140625,small,6
train,7,0,32,215.47601318359375,small,3
train,7,0,33,178.61270141601562,small,2
train,7,0,34,165.8701629638672,small,3
train,7,0,35,215.47796630859375,small,6
train,7,0,36,138.22579956054688,small,2
train,7,0,37,93.55870056152344,small,1
train,7,0,38,202.0081024169922,small,5
train,7,0,39,229.65626525878906,small,5
train,7,0,40,165.87200927734375,small,3
train,7,0,41,158.7770538330078,small,5
train,7,0,42,76.55394744873047,small,3
train,7,0,43,228.9512481689453,small,4
train,7,0,44,165.8701629638672,small,1
train,7,0,45,215.49041748046875,small,5
train,7,0,46,163.0310516357422,small,0
train,7,0,47,132.5472869873047,small,4
train,7,0,48,184.29884338378906,small,4
train,7,0,49,113.40615844726562,small,4
train,7,0,50,121.21488189697266,small,4
train,7,0,51,127.5896987915039,small,1
train,7,0,52,140.34312438964844,small,1
train,7,0,53,156.65582275390625,small,5
train,7,0,54,193.51318359375,small,4
train,7,0,55,141.76644897460938,small,2
train,7,0,56,140.34312438964844,small,3
train,7,0,57,127.59561157226562,small,4
train,7,0,58,171.52935791015625,small,2
train,7,0,59,187.12005615234375,small,4
train,7,0,60,178.62257385253906,small,3
train,7,0,61,215.48846435546875,small,5
train,7,0,62,219.7354736328125,small,0
train,7,0,63,218.31468200683594,small,7
train,7,0,64,63.78795623779297,small,0
train,7,0,65,84.34972381591797,small,3
train,7,0,66,168.69944763183594,small,5
train,7,0,67,188.54531860351562,small,4
train,7,0,68,127.59355163574219,small,4
train,7,0,69,175.08450317382812,small,2
train,7,0,70,193.51385498046875,small,4
train,7,0,71,170.10934448242188,small,1
train,7,0,72,195.6249542236328,small,1
train,7,0,73,163.73252868652344,small,3
train,7,0,74,155.93624877929688,small,2
train,7,0,75,170.10934448242188,small,2
train,7,0,76,163.0310516357422,small,1
train,7,0,77,155.94293212890625,small,2
train,7,0,78,55.29005813598633,small,0
train,7,0,79,148.139404296875,small,3
train,7,0,80,163.0310516357422,small,2
train,7,0,81,146.7317352294922,small,1
train,7,0,82,148.8548126220703,small,3
train,7,0,83,155.94305419921875,small,4
train,7,0,84,127.59561157226562,small,3
train,7,0,85,107.73544311523438,small,0
train,7,0,86,194.91818237304688,small,3
train,7,0,87,140.35690307617188,small,2
train,7,0,88,155.93582153320312,small,2
train,7,0,89,193.51385498046875,small,4
train,7,0,90,148.139404296875,small,2
train,7,0,91,144.59434509277344,small,2
train,7,0,92,148.1399688720703,small,3
train,7,0,93,73.71205139160156,small,1
train,7,0,94,84.34990692138672,small,0
train,7,0,95,140.3570098876953,small,3
train,7,0,96,153.0992431640625,small,3
train,7,0,97,134.6785888671875,small,2
train,7,0,98,140.34312438964844,small,3
train,7,0,99,140.34312438964844,small,3
train,7,0,100,187.12005615234375,small,2
train,7,0,101,226.83206176757812,small,7
train,7,0,102,102.07567596435547,small,0
train,7,0,103,144.59434509277344,small,2
train,7,0,104,192.80877685546875,small,4
train,7,0,105,171.52935791015625,small,3
train,7,0,106,114.83460998535156,small,3
train,7,0,107,211.94253540039062,small,4
train,7,0,108,223.27359008789062,small,5
train,7,0,109,119.07780456542969,small,5
train,7,0,110,170.10903930664062,small,3
train,7,0,111,148.139404296875,small,3
train,7,0,112,187.12005615234375,small,4
train,7,0,113,163.73309326171875,small,1
train,7,0,114,193.5145263671875,small,3
train,7,0,115,171.52935791015625,small,4
train,7,0,116,170.10964965820312,small,2
train,7,0,117,155.93624877929688,small,2
train,7,0,118,134.6785888671875,small,2
train,7,0,119,178.6145477294922,small,3
train,7,1,0,537.0471801757812,small,9
train,7,1,1,538.296630859375,small,10
train,7,1,2,974.8408203125,small,10
train,7,1,3,942.3457641601562,small,10
train,7,1,4,631.6773071289062,small,3
train,7,1,5,548.3018188476562,small,4
train,7,1,6,292.80816650390625,small,5
train,7,1,7,291.3790588378906,small,7
train,7,1,8,1116.608154296875,medium,10
train,7,1,9,5275.5830078125,medium,10
train,7,1,10,442.7899475097656,small,10
train,7,1,11,3303.0126953125,medium,10
train,7,1,12,2249.641845703125,medium,10
train,7,1,13,436.35009765625,small,9
train,7,1,14,226.9315185546875,small,1
train,7,1,15,147.82980346679688,small,0
train,7,1,16,319.9390869140625,small,6
train,7,1,17,729.3440551757812,small,10
train,7,1,18,698.1033935546875,small,4
train,7,1,19,455.82769775390625,small,1
train,7,1,20,348.6947937011719,small,3
train,7,1,21,485.6416015625,small,8
train,7,1,22,383.1565856933594,small,0
train,7,1,23,406.7245178222656,small,7
train,7,1,24,202.466552734375,small,5
train,7,1,25,3051.45654296875,medium,10
train,7,1,26,96.4145278930664,small,2
train,7,1,27,404.940673828125,small,7
train,7,1,28,956.6270751953125,small,9
train,7,1,29,132.8374786376953,small,3
train,7,1,30,562.4075317382812,small,10
train,7,1,31,145.3311004638672,small,2
train,7,1,32,127.47510528564453,small,1
train,7,1,33,512.4202270507812,small,10
train,7,1,34,45.531368255615234,small,3
train,7,1,35,93.73735046386719,small,1
train,7,1,36,208.89295959472656,small,3
train,7,1,37,54.99008560180664,small,3
train,7,1,38,221.217041015625,small,3
train,7,1,39,88.55738067626953,small,3
train,7,1,40,37.31327819824219,small,0
train,7,1,41,124.98058319091797,small,2
train,7,1,42,154.26502990722656,small,5
train,7,1,43,216.0358123779297,small,3
train,7,1,44,60.702606201171875,small,2
train,7,1,45,39.27939224243164,small,2
train,7,1,46,57.85145568847656,small,4
train,7,1,47,29.99534797668457,small,5
train,7,1,48,102.65991973876953,small,3
train,7,1,49,115.33488464355469,small,2
train,7,1,50,173.00575256347656,small,3
train,7,1,51,96.41769409179688,small,2
train,7,1,52,97.48478698730469,small,0
train,7,1,53,151.40066528320312,small,1
train,7,1,54,186.57713317871094,small,2
train,7,1,55,208.1790008544922,small,1
train,7,1,56,68.55912017822266,small,2
train,7,1,57,32.1372184753418,small,0
train,7,1,58,48.74394226074219,small,1
train,7,1,59,29.99044418334961,small,0
train,7,1,60,28.56424903869629,small,0
train,7,1,61,26.781015396118164,small,3
train,7,1,62,7.5004754066467285,small,0
train,7,1,63,11.247190475463867,small,0
train,7,1,64,15.710151672363281,small,1
train,7,1,65,19.28165054321289,small,1
train,7,1,66,24.994840621948242,small,1
train,7,1,67,25.531871795654297,small,2
train,7,1,68,39.458377838134766,small,5
train,7,1,69,97.12439727783203,small,4
train,7,1,70,6.250064849853516,small,0
train,7,1,71,7.142663478851318,small,0
train,7,1,72,8.5711030960083,small,1
train,7,1,73,5.357287406921387,small,1
train,7,1,74,12.496233940124512,small,0
train,7,1,75,19.638612747192383,small,1
train,7,2,0,389.419677734375,small,6
train,7,2,1,233.6365966796875,small,6
train,7,2,2,220.66152954101562,small,5
train,7,2,3,226.01300048828125,small,3
train,7,2,4,233.64923095703125,small,4
train,7,2,5,213.79983520507812,small,2
train,7,2,6,558.1482543945312,small,10
train,7,2,7,88.18785095214844,small,2
train,7,2,8,200.43344116210938,small,3
train,7,2,9,296.6426696777344,small,9
train,7,2,10,227.1480712890625,small,5
train,7,2,11,219.9016571044922,small,4
train,7,2,12,34.74138259887695,small,2
train,7,2,13,19.086536407470703,small,0
train,7,2,14,16.79713249206543,small,0
train,7,2,15,18.32526397705078,small,0
train,7,2,16,29.39581298828125,small,3
train,7,2,17,18.326244354248047,small,1
train,7,3,0,4296.65576171875,medium,10
train,7,3,1,719.1304931640625,small,10
train,7,3,2,351.0355529785156,small,7
train,7,3,3,219.7704315185547,small,5
train,7,3,4,95.22891235351562,small,1
train,7,3,5,65.92526245117188,small,4
train,7,3,6,26.857900619506836,small,0
train,7,3,7,241.73927307128906,small,3
train,8,0,0,102.38774108886719,small,2
train,8,0,1,95.56378936767578,small,3
train,8,0,2,190.2043914794922,small,5
train,8,0,3,354.9316711425781,small,10
train,8,0,4,458.70166015625,small,7
train,8,0,5,646.6331176757812,small,10
train,8,0,6,582.465576171875,small,10
train,8,0,7,941.07568359375,small,10
train,8,0,8,1624.5418701171875,medium,10
train,8,0,9,922.8550415039062,small,10
train,8,0,10,559.7373046875,small,9
train,8,0,11,606.5890502929688,small,10
train,8,0,12,550.1707153320312,small,9
train,8,0,13,757.6813354492188,small,10
train,8,0,14,2548.320556640625,medium,10
train,8,0,15,2088.70263671875,medium,10
train,8,0,16,786.5867919921875,small,10
train,8,0,17,1362.762939453125,medium,10
train,8,0,18,2483.24169921875,medium,10
train,8,0,19,2828.633056640625,medium,10
train,8,0,20,908.6406860351562,small,10
train,8,0,21,81.90784454345703,small,1
train,8,0,22,106.48786926269531,small,2
train,8,0,23,155.62643432617188,small,3
train,8,0,24,73.72480773925781,small,4
train,8,0,25,136.5186309814453,small,3
train,8,0,26,110.11908721923828,small,4
train,8,0,27,118.32024383544922,small,3
train,8,0,28,76.44734191894531,small,0
train,8,0,29,9.557337760925293,small,0
train,8,0,30,12.741594314575195,small,0
train,8,0,31,18.200042724609375,small,1
train,8,0,32,18.20037078857422,small,1
train,8,0,33,15.925911903381348,small,2
train,8,0,34,20.474275588989258,small,0
train,8,0,35,13.652872085571289,small,0
train,8,0,36,21.844331741333008,small,5
train,8,0,37,19.115253448486328,small,2
train,8,0,38,16.38238525390625,small,2
train,8,0,39,14.56102180480957,small,0
train,8,0,40,18.200042724609375,small,1
train,8,0,41,18.20037078857422,small,0
train,8,0,42,20.021116256713867,small,0
train,8,0,43,40.95155715942383,small,0
train,8,0,44,77.81819915771484,small,0
train,8,0,45,118.32189178466797,small,2
train,8,0,46,109.21976470947266,small,3
train,8,0,47,197.4907684326172,small,2
train,8,0,48,72.80840301513672,small,1
train,8,0,49,51.88088607788086,small,0
train,8,0,50,112.40074920654297,small,2
train,8,0,51,95.10459899902344,small,3
train,8,0,52,50.96357727050781,small,0
train,8,0,53,44.59428024291992,small,0
train,8,0,54,145.1592559814453,small,2
train,8,0,55,90.10430908203125,small,0
train,8,0,56,318.54498291015625,small,5
train,8,0,57,300.33795166015625,small,6
train,8,0,58,212.96499633789062,small,3
train,8,0,59,159.72926330566406,small,6
train,8,1,0,14476.9306640625,large,10
train,8,1,1,2848.52880859375,medium,10
train,8,1,2,1778.4512939453125,medium,10
train,8,1,3,1393.3643798828125,medium,10
train,8,1,4,1557.8665771484375,medium,10
train,8,1,5,510.8570251464844,small,7
train,8,1,6,656.8037109375,small,4
train,8,1,7,659.6152954101562,small,10
train,8,1,8,4525.916015625,medium,10
train,8,1,9,4657.15380859375,medium,10
train,8,1,10,6232.4228515625,medium,10
train,8,1,11,3458.15234375,medium,10
train,8,1,12,7062.1259765625,medium,10
train,8,1,13,3563.66259765625,medium,10
train,8,1,14,3544.555908203125,medium,10
train,8,1,15,813.9955444335938,small,10
train,8,1,16,833.6669921875,small,9
train,8,1,17,985.2455444335938,small,9
train,8,1,18,1286.109130859375,medium,10
train,8,1,19,12666.4453125,large,10
train,8,1,20,7931.66259765625,medium,10
train,8,1,21,18828.673828125,large,10
train,8,1,22,30062.01953125,large,10
train,8,1,23,38309.09765625,large,10
train,8,2,0,5118.76953125,medium,10
train,8,2,1,4794.431640625,medium,10
train,8,2,2,1470.054931640625,medium,10
train,8,2,3,7436.0341796875,medium,10
train,8,2,4,4793.37890625,medium,10
train,8,2,5,4417.4033203125,medium,10
train,8,2,6,9587.771484375,large,10
train,8,2,7,5931.6015625,medium,10
train,8,2,8,11938.568359375,large,10
train,8,2,9,1425.4202880859375,medium,10
train,8,2,10,12168.8681640625,large,10
train,8,3,0,55.5941162109375,small,2
train,8,3,1,110.37311553955078,small,2
train,8,3,2,204.70394897460938,small,3
train,8,3,3,285.5783386230469,small,5
train,8,3,4,86.37601470947266,small,2
train,8,3,5,280.1999816894531,small,6
train,8,3,6,332.3966369628906,small,5
train,8,3,7,318.3492126464844,small,6
train,8,3,8,145.3685760498047,small,3
train,8,3,9,135.88893127441406,small,5
train,8,3,10,126.52639770507812,small,3
train,8,3,11,543.1982421875,small,10
train,8,3,12,1137.0628662109375,medium,10
train,8,3,13,130.8519287109375,small,2
train,8,3,14,1737.729736328125,medium,10
train,8,3,15,69.5213394165039,small,1
train,8,3,16,76.19422149658203,small,3
train,8,3,17,176.5008544921875,small,2
train,8,3,18,112.36224365234375,small,4
train,9,0,0,11409.2783203125,large,10
train,9,0,1,14471.0341796875,large,10
train,9,0,2,13993.2099609375,large,10
train,9,0,3,9735.44921875,large,10
train,9,0,4,12979.1513671875,large,10
train,9,0,5,5677.86181640625,medium,10
train,9,0,6,5644.4736328125,medium,10
train,9,0,7,575.9796142578125,small,6
train,9,0,8,679.8262939453125,small,5
train,9,0,9,553.9406127929688,small,7
train,9,0,10,803.2237548828125,small,10
train,9,0,11,793.1337280273438,small,8
train,9,0,12,3843.5615234375,medium,10
train,9,0,13,3436.9658203125,medium,10
train,9,0,14,3033.75927734375,medium,10
train,9,0,15,383.3499450683594,small,5
train,9,0,16,387.7672119140625,small,10
train,9,0,17,4350.94677734375,medium,10
train,9,0,18,3142.3642578125,medium,10
train,9,0,19,3062.055908203125,medium,10
train,9,0,20,1733.55810546875,medium,5
train,9,0,21,2116.94384765625,medium,10
train,9,0,22,1551.0362548828125,medium,7
train,9,0,23,1345.4964599609375,medium,7
train,9,0,24,1347.074951171875,medium,6
train,9,0,25,1317.181396484375,medium,9
train,9,0,26,2635.95458984375,medium,10
train,9,0,27,2313.340087890625,medium,10
train,9,0,28,3621.989013671875,medium,10
train,9,0,29,1782.6495361328125,medium,10
train,9,0,30,1444.6370849609375,medium,10
train,9,0,31,1480.5250244140625,medium,10
train,9,0,32,1120.4490966796875,medium,6
train,9,0,33,981.96875,small,7
train,9,0,34,789.3536376953125,small,10
train,9,0,35,430.88043212890625,small,7
train,9,0,36,4022.3486328125,medium,10
train,9,0,37,736.4854125976562,small,10
train,9,0,38,440.6201171875,small,5
train,9,0,39,645.84375,small,10
train,9,0,40,283.2658996582031,small,5
train,9,0,41,245.48629760742188,small,5
train,9,0,42,378.94549560546875,small,8
train,9,0,43,517.1158447265625,small,9
train,9,0,44,518.3624877929688,small,10
train,9,0,45,67.97956085205078,small,0
train,9,0,46,354.71240234375,small,5
train,9,0,47,244.55567932128906,small,4
train,9,0,48,228.49160766601562,small,6
train,9,0,49,139.1066131591797,small,3
train,9,0,50,149.49700927734375,small,2
train,9,0,51,144.4618377685547,small,2
train,9,0,52,185.3784942626953,small,4
train,9,0,53,147.29525756835938,small,2
train,9,0,54,98.1988525390625,small,4
train,9,0,55,62.950035095214844,small,2
train,9,0,56,91.27424621582031,small,0
train,9,0,57,32.10398864746094,small,0
train,9,0,58,441.898193359375,small,8
train,9,0,59,4335.8046875,medium,10
train,9,0,60,2170.014404296875,medium,10
train,9,0,61,193.55850219726562,small,3
train,9,0,62,251.1524658203125,small,3
train,9,0,63,1480.5184326171875,medium,10
train,9,0,64,745.9218139648438,small,10
train,9,0,65,778.9779663085938,small,10
train,9,0,66,198.28024291992188,small,4
train,9,0,67,67.28546905517578,small,0
train,9,0,68,7155.86279296875,medium,10
train,9,0,69,8968.71484375,medium,10
train,9,0,70,490.997314453125,small,10
train,9,0,71,327.33209228515625,small,1
train,9,0,72,912.7313232421875,small,10
train,9,0,73,526.8793334960938,small,10
train,9,0,74,372.64581298828125,small,8
train,9,0,75,330.47210693359375,small,2
train,9,0,76,449.44952392578125,small,10
train,9,0,77,410.72467041015625,small,3
train,9,0,78,458.24432373046875,small,5
train,9,0,79,465.8175964355469,small,7
train,9,0,80,209.2915496826172,small,3
train,9,0,81,332.3677062988281,small,8
train,9,0,82,218.1149139404297,small,1
train,9,0,83,297.42755126953125,small,6
train,9,0,84,158.62759399414062,small,2
train,9,0,85,161.452880859375,small,3
train,9,0,86,310.32757568359375,small,4
train,9,0,87,243.92825317382812,small,5
train,9,0,88,331.7397155761719,small,4
train,9,0,89,339.91827392578125,small,5
train,9,0,90,492.87506103515625,small,10
train,9,0,91,310.9490661621094,small,7
train,9,0,92,259.6609191894531,small,3
train,9,0,93,431.8211364746094,small,7
train,9,0,94,312.2197570800781,small,3
train,9,0,95,328.5837097167969,small,5
train,9,0,96,347.4778747558594,small,4
train,9,0,97,304.6609802246094,small,2
train,9,0,98,339.91888427734375,small,3
train,9,0,99,178.45387268066406,small,1
train,9,0,100,353.13128662109375,small,7
train,9,0,101,310.9499816894531,small,1
train,9,0,102,356.9167785644531,small,7
train,9,0,103,297.4266357421875,small,5
train,9,0,104,392.7918701171875,small,8
train,9,0,105,314.4251403808594,small,2
train,9,1,0,1881.824462890625,medium,10
train,9,1,1,2001.305419921875,medium,10
train,9,1,2,606.6057739257812,small,10
train,9,1,3,2084.28271484375,medium,10
train,9,1,4,1187.901123046875,medium,10
train,9,1,5,927.6771850585938,small,10
train,9,1,6,482.5250244140625,small,10
train,9,1,7,5697.708984375,medium,10
train,9,1,8,1061.533447265625,medium,10
train,9,1,9,683.5538330078125,small,10
train,9,1,10,1179.576171875,medium,10
train,9,1,11,529.90966796875,small,10
train,9,1,12,124.07865142822266,small,4
train,9,1,13,457.51422119140625,small,10
train,9,1,14,661.737060546875,small,10
train,9,1,15,322.2455139160156,small,7
train,9,1,16,161.1219024658203,small,2
train,9,1,17,603.138427734375,small,10
train,9,1,18,1079.9151611328125,medium,10
train,9,1,19,214.83973693847656,small,3
train,9,2,0,6.283355712890625,small,0
train,9,2,1,41.886390686035156,small,0
train,9,2,2,36.650787353515625,small,2
train,9,2,3,44.68166732788086,small,1
train,9,2,4,39.09503173828125,small,1
train,9,2,5,42.82005310058594,small,2
train,9,2,6,40.958518981933594,small,0
train,9,2,7,54.4528923034668,small,2
train,9,2,8,35.83718490600586,small,3
train,9,2,9,26.527568817138672,small,1
train,9,2,10,35.373260498046875,small,3
train,9,2,11,34.20825958251953,small,2
train,9,2,12,36.65070724487305,small,1
train,9,2,13,40.14116287231445,small,3
train,9,2,14,32.579627990722656,small,0
train,9,2,15,48.4033088684082,small,2
train,9,2,16,48.170162200927734,small,3
train,9,2,17,117.98130798339844,small,3
train,9,2,18,49.45112991333008,small,0
train,9,2,19,60.73576736450195,small,4
train,9,2,20,64.11048126220703,small,3
train,9,2,21,78.18981170654297,small,2
train,9,2,22,51.42784118652344,small,0
train,9,2,23,52.127872467041016,small,0
train,9,2,24,70.74322509765625,small,2
train,9,2,25,66.32288360595703,small,2
train,9,2,26,57.71207046508789,small,0
train,9,2,27,69.81346130371094,small,1
train,9,2,28,31.41459083557129,small,0
train,9,2,29,40.143836975097656,small,2
train,9,2,30,60.73674392700195,small,1
train,9,2,31,62.83267593383789,small,2
train,9,2,32,62.83292770385742,small,1
train,9,2,33,61.90043258666992,small,1
train,9,2,34,48.40264129638672,small,0
train,9,2,35,54.45307922363281,small,0
train,9,2,36,53.408111572265625,small,2
train,9,2,37,50.266029357910156,small,0
train,9,2,38,51.42802810668945,small,1
train,9,2,39,39.093990325927734,small,0
train,9,2,40,55.38478088378906,small,1
train,9,2,41,39.093406677246094,small,1
train,9,2,42,42.35002517700195,small,0
