epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
34,25100.8,1.62706,1.25379,0.96207,0.99974,0.40746,0.31667,0.29111,0.16231,1.5163,1.15241,0.94316,0,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0109162,0.00363875,0.043665,0.014555
35,25854.2,1.62845,1.2488,0.95816,1.00027,0.41138,0.3219,0.29396,0.16452,1.51346,1.14859,0.9397,0,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.0107925,0.0035975,0.04317,0.01439
36,26603.5,1.61975,1.24096,0.95716,1.00007,0.41369,0.32111,0.29483,0.16586,1.51304,1.15207,0.94164,0,0.0213375,0.0071125,0.0213375,0.0071125,0.0213375,0.0071125,0.0213375,0.0071125,0.0106687,0.00355625,0.042675,0.014225
37,27356.4,1.61409,1.24018,0.95615,0.99942,0.42059,0.31587,0.29737,0.16613,1.50996,1.14434,0.93703,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.010545,0.003515,0.04218,0.01406
38,28115.5,1.60598,1.23129,0.95519,0.99997,0.42356,0.31852,0.30009,0.16779,1.50611,1.143,0.93721,0,0.0208425,0.0069475,0.0208425,0.0069475,0.0208425,0.0069475,0.0208425,0.0069475,0.0104212,0.00347375,0.041685,0.013895
39,28866.2,1.59706,1.21808,0.95139,1.00012,0.41665,0.32547,0.29988,0.1686,1.49691,1.13749,0.93563,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.0102975,0.0034325,0.04119,0.01373
40,29567.2,1.60003,1.21832,0.95008,1.00031,0.41791,0.32804,0.30425,0.17123,1.49281,1.13091,0.93266,0,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0101738,0.00339125,0.040695,0.013565
41,30263.9,1.59636,1.20938,0.9467,0.99944,0.41885,0.32896,0.3057,0.17141,1.48839,1.12516,0.93117,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.01005,0.00335,0.0402,0.0134
42,31024.1,1.59483,1.20851,0.94578,0.99997,0.41652,0.33288,0.30615,0.17242,1.4924,1.12675,0.93261,0,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.00992625,0.00330875,0.039705,0.013235
43,31721.4,1.59767,1.20437,0.94579,1.00043,0.41877,0.33028,0.30777,0.17318,1.49143,1.12559,0.93182,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.0098025,0.0032675,0.03921,0.01307
44,32423.2,1.5848,1.19444,0.94229,0.99973,0.42546,0.33031,0.31086,0.1758,1.48241,1.1171,0.92842,0,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.00967875,0.00322625,0.038715,0.012905
45,33128.4,1.57854,1.19015,0.94085,0.99988,0.41208,0.33249,0.30782,0.173,1.48671,1.11465,0.92937,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.009555,0.003185,0.03822,0.01274
46,33827.6,1.5772,1.18843,0.94411,0.99995,0.42827,0.33602,0.31278,0.17597,1.48229,1.11256,0.92735,0,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.00943125,0.00314375,0.037725,0.012575
47,34519.4,1.57351,1.18874,0.94242,0.99989,0.42296,0.33429,0.31087,0.17537,1.48094,1.11072,0.92695,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.0093075,0.0031025,0.03723,0.01241
48,35227.4,1.56805,1.17791,0.94024,1,0.44146,0.33358,0.31593,0.17874,1.47761,1.10952,0.92596,0,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.00918375,0.00306125,0.036735,0.012245
49,35932.6,1.56183,1.17653,0.93909,1.00022,0.42872,0.33445,0.3155,0.17782,1.47445,1.10559,0.92492,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.00906,0.00302,0.03624,0.01208
50,36633.7,1.56645,1.17399,0.93635,0.99985,0.42694,0.34081,0.31797,0.1792,1.47255,1.10002,0.92415,0,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.00893625,0.00297875,0.035745,0.011915
51,37353.3,1.56192,1.16561,0.93606,0.99998,0.42811,0.34276,0.32235,0.18206,1.466,1.09644,0.92217,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.0088125,0.0029375,0.03525,0.01175
52,38034.8,1.55568,1.16455,0.93264,1,0.4324,0.33973,0.32011,0.18027,1.46691,1.0965,0.92144,0,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.00868875,0.00289625,0.034755,0.011585
53,38700.2,1.55474,1.156,0.93609,0.99993,0.44141,0.33882,0.32204,0.18235,1.4637,1.09374,0.92201,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.008565,0.002855,0.03426,0.01142
54,39384.9,1.54579,1.14908,0.93427,0.99971,0.44623,0.33919,0.32498,0.18501,1.46196,1.08874,0.92011,0,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.00844125,0.00281375,0.033765,0.011255
55,40059.7,1.55614,1.15553,0.93351,1.00018,0.44789,0.34327,0.32627,0.18506,1.458,1.08803,0.91991,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.0083175,0.0027725,0.03327,0.01109
56,40737.4,1.54382,1.1448,0.92896,1.00004,0.44274,0.34363,0.326,0.18416,1.45551,1.08304,0.91952,0,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.00819375,0.00273125,0.032775,0.010925
57,41420.3,1.54618,1.14254,0.93065,1.00028,0.44473,0.34124,0.32555,0.18432,1.45591,1.0852,0.91877,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.00807,0.00269,0.03228,0.01076
58,42090,1.5432,1.1382,0.92837,0.99936,0.45221,0.34044,0.32699,0.18585,1.45395,1.08014,0.91777,0,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.00794625,0.00264875,0.031785,0.010595
59,42770.2,1.53639,1.13332,0.92646,1.00059,0.4495,0.34488,0.33148,0.18903,1.45185,1.07731,0.91596,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.0078225,0.0026075,0.03129,0.01043
60,43443.7,1.53517,1.13372,0.92884,0.99998,0.44773,0.34797,0.33222,0.18981,1.45316,1.07819,0.91663,0,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.00769875,0.00256625,0.030795,0.010265
61,44120.8,1.5374,1.12956,0.92625,0.99969,0.45281,0.34441,0.33193,0.18918,1.44841,1.0745,0.91591,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.007575,0.002525,0.0303,0.0101
62,44793.6,1.53401,1.12825,0.92673,0.99994,0.44362,0.35126,0.33489,0.19056,1.44633,1.07058,0.91481,0,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.00745125,0.00248375,0.029805,0.009935
63,45466.2,1.52973,1.12407,0.92312,0.99992,0.44151,0.35619,0.33309,0.1889,1.44703,1.07136,0.91523,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.0073275,0.0024425,0.02931,0.00977
64,46139.3,1.52707,1.11817,0.9228,1.00038,0.44885,0.35437,0.33424,0.19016,1.44722,1.06828,0.91408,0,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.00720375,0.00240125,0.028815,0.009605
65,46823,1.52743,1.12301,0.92134,0.99996,0.44765,0.35647,0.33793,0.19189,1.44582,1.06753,0.91386,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.00708,0.00236,0.02832,0.00944
66,47500.3,1.52291,1.11277,0.92341,0.99956,0.4528,0.35503,0.33782,0.19175,1.44298,1.06549,0.91234,0,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.00695625,0.00231875,0.027825,0.009275
67,48178.4,1.5225,1.1153,0.92145,1.00017,0.45516,0.35143,0.33753,0.19251,1.43978,1.0635,0.9115,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.0068325,0.0022775,0.02733,0.00911
68,48867.5,1.51687,1.11043,0.92065,1.00003,0.45644,0.34893,0.33778,0.19314,1.43984,1.06072,0.9118,0,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.00670875,0.00223625,0.026835,0.008945
69,49541.1,1.51296,1.10567,0.91825,1.00018,0.45908,0.35133,0.3379,0.19314,1.43828,1.06073,0.91086,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.006585,0.002195,0.02634,0.00878
70,50224.6,1.5148,1.10379,0.91595,0.99978,0.45772,0.35644,0.33875,0.19337,1.43848,1.06088,0.91017,0,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.00646125,0.00215375,0.025845,0.008615
71,50903.5,1.51605,1.10535,0.91955,1.00009,0.47433,0.35037,0.34225,0.19517,1.43689,1.05665,0.91069,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.0063375,0.0021125,0.02535,0.00845
72,51584.4,1.51833,1.10603,0.91775,1.00007,0.46909,0.35706,0.3428,0.19542,1.43384,1.05464,0.90969,0,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.00621375,0.00207125,0.024855,0.008285
73,52291.4,1.5025,1.09099,0.91346,0.99964,0.46105,0.35842,0.34366,0.19606,1.43579,1.05329,0.90963,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.00609,0.00203,0.02436,0.00812
